,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
125091,6.16358,8.48235,5.4388,5.28583,5.14555,1.05065,0.335442,0.213205,1.1704,1.05049,0.335374
125092,23.0508,8.48235,15.0297,5.28583,3.55172,1.05065,-2.12146,0.213205,-2.05254,1.05049,-2.12103
125093,15.4397,5.4388,15.0297,5.14555,3.55172,0.335442,-2.12146,1.1704,-2.05254,0.335374,-2.12103
125094,9.39702,15.8646,11.8605,12.4285,7.29769,-0.727413,-1.06687,1.99022,2.94911,-0.727391,-1.06679
125095,8.14686,15.8646,7.206,12.4285,3.16512,-0.727413,-1.4636,1.99022,3.1127,-0.727391,-1.4631
125096,12.822,15.8646,11.7085,12.4285,2.58798,-0.727413,-2.1901,1.99022,-2.46449,-0.727391,-2.18929
125097,2.07531,11.8605,7.206,7.29769,3.16512,-1.06687,-1.4636,2.94911,3.1127,-1.06679,-1.4631
125098,6.35432,11.8605,11.7085,7.29769,2.58798,-1.06687,-2.1901,2.94911,-2.46449,-1.06679,-2.18929
125099,2.90936,7.206,11.7085,3.16512,2.58798,-1.4636,-2.1901,3.1127,-2.46449,-1.4631,-2.18929
125100,11.9155,48.109,12.1354,8.44504,3.86283,2.42524,1.81148,1.96198,-1.03004,2.42516,1.81113
125101,50.1016,48.109,16.7723,8.44504,3.03297,2.42524,-2.39504,1.96198,-0.0632729,2.42516,-2.39444
125102,9.10555,48.109,10.5867,8.44504,2.79066,2.42524,2.00858,1.96198,-0.429156,2.42516,2.00789
125103,31.9012,12.1354,16.7723,3.86283,3.03297,1.81148,-2.39504,-1.03004,-0.0632729,1.81113,-2.39444
125104,2.04972,12.1354,10.5867,3.86283,2.79066,1.81148,2.00858,-1.03004,-0.429156,1.81113,2.00789
125105,30.6529,16.7723,10.5867,3.03297,2.79066,-2.39504,2.00858,-0.0632729,-0.429156,-2.39444,2.00789
125106,5.92346,96.5154,64.1582,40.1173,23.7749,-1.52475,-1.64962,-0.549351,-0.409087,-1.52474,-1.64961
125107,7.87768,96.5154,56.1289,40.1173,19.617,-1.52475,-1.71236,-0.549351,-0.74659,-1.52474,-1.71234
125108,9.52203,96.5154,41.1726,40.1173,15.4531,-1.52475,-1.63587,-0.549351,-0.910577,-1.52474,-1.63585
125109,7.42388,64.1582,56.1289,23.7749,19.617,-1.64962,-1.71236,-0.409087,-0.74659,-1.64961,-1.71234
125110,9.44213,64.1582,41.1726,23.7749,15.4531,-1.64962,-1.63587,-0.409087,-0.910577,-1.64961,-1.63585
125111,3.15519,56.1289,41.1726,19.617,15.4531,-1.71236,-1.63587,-0.74659,-0.910577,-1.71234,-1.63585
125112,7.79485,29.051,20.4572,23.448,12.9424,0.67822,1.03129,2.42785,2.17523,0.678214,1.03127
125113,5.47574,29.051,8.45513,23.448,7.40207,0.67822,0.527124,2.42785,2.04429,0.678214,0.527075
125114,9.21382,29.051,10.3161,23.448,7.36679,0.67822,0.867301,2.42785,3.10662,0.678214,0.867229
125115,5.27743,20.4572,8.45513,12.9424,7.40207,1.03129,0.527124,2.17523,2.04429,1.03127,0.527075
125116,9.12894,20.4572,10.3161,12.9424,7.36679,1.03129,0.867301,2.17523,3.10662,1.03127,0.867229
125117,7.96302,8.45513,10.3161,7.40207,7.36679,0.527124,0.867301,2.04429,3.10662,0.527075,0.867229
125118,9.50409,19.0299,16.8354,18.2828,16.5984,-0.284861,-0.168664,1.71808,2.25609,-0.284856,-0.168661
125119,8.77157,19.0299,7.29215,18.2828,7.07571,-0.284861,0.246278,1.71808,2.27811,-0.284856,0.246251
125120,28.0887,19.0299,19.6357,18.2828,3.639,-0.284861,2.37007,1.71808,0.988873,-0.284856,2.36966
125121,4.59183,16.8354,7.29215,16.5984,7.07571,-0.168664,0.246278,2.25609,2.27811,-0.168661,0.246251
125122,26.521,16.8354,19.6357,16.5984,3.639,-0.168664,2.37007,2.25609,0.988873,-0.168661,2.36966
125123,13.967,7.29215,19.6357,7.07571,3.639,0.246278,2.37007,2.27811,0.988873,0.246251,2.36966
125124,56.3828,28.7726,29.1011,12.6904,6.45209,1.45909,-2.18699,-2.7781,0.419595,1.45906,-2.18686
125125,3.14311,28.7726,11.2678,12.6904,6.30922,1.45909,1.1834,-2.7781,-2.99664,1.45906,1.18328
125126,53.8183,28.7726,24.2582,12.6904,4.50091,1.45909,-2.36889,-2.7781,0.368193,1.45906,-2.36862
125127,36.1866,29.1011,11.2678,6.45209,6.30922,-2.18699,1.1834,0.419595,-2.99664,-2.18686,1.18328
125128,1.04913,29.1011,24.2582,6.45209,4.50091,-2.18699,-2.36889,0.419595,0.368193,-2.18686,-2.36862
125129,31.9362,11.2678,24.2582,6.30922,4.50091,1.1834,-2.36889,-2.99664,0.368193,1.18328,-2.36862
125130,5.81432,61.1459,38.3344,57.0241,36.2963,-0.377956,-0.333558,1.69431,1.81314,-0.377955,-0.333557
125131,9.63319,61.1459,24.5133,57.0241,22.3295,-0.377956,-0.438713,1.69431,1.95646,-0.377955,-0.438708
125132,8.34328,61.1459,17.9354,57.0241,14.5741,-0.377956,-0.666727,1.69431,1.64795,-0.377955,-0.666712
125133,5.11618,38.3344,24.5133,36.2963,22.3295,-0.333558,-0.438713,1.81314,1.95646,-0.333557,-0.438708
125134,8.50065,38.3344,17.9354,36.2963,14.5741,-0.333558,-0.666727,1.81314,1.64795,-0.333557,-0.666712
125135,6.83572,24.5133,17.9354,22.3295,14.5741,-0.438713,-0.666727,1.95646,1.64795,-0.438708,-0.666712
125136,11.7974,7.05235,5.01392,6.03543,4.85385,-0.572429,0.255226,-1.64375,1.55839,-0.57235,0.255167
125137,0.655358,7.05235,4.70778,6.03543,3.75153,-0.572429,-0.699222,-1.64375,-1.6175,-0.57235,-0.698983
125138,6.58821,7.05235,3.82462,6.03543,2.50108,-0.572429,-0.987584,-1.64375,0.276154,-0.57235,-0.98691
125139,9.51584,5.01392,4.70778,4.85385,3.75153,0.255226,-0.699222,1.55839,-1.6175,0.255167,-0.698983
125140,6.2239,5.01392,3.82462,4.85385,2.50108,0.255226,-0.987584,1.55839,0.276154,0.255167,-0.98691
125141,5.04516,4.70778,3.82462,3.75153,2.50108,-0.699222,-0.987584,-1.6175,0.276154,-0.698983,-0.98691
125142,12.6083,14.9441,9.3897,10.7498,9.17262,-0.856874,0.216834,1.20809,0.618847,-0.856841,0.216819
125143,4.4686,14.9441,9.69088,10.7498,8.94808,-0.856874,-0.404539,1.20809,1.18601,-0.856841,-0.404512
125144,1.10084,14.9441,8.50816,10.7498,6.42817,-0.856874,-0.784088,1.20809,1.31619,-0.856841,-0.784
125145,7.65487,9.3897,9.69088,9.17262,8.94808,0.216834,-0.404539,0.618847,1.18601,0.216819,-0.404512
125146,9.53907,9.3897,8.50816,9.17262,6.42817,0.216834,-0.784088,0.618847,1.31619,0.216819,-0.784
125147,3.06017,9.69088,8.50816,8.94808,6.42817,-0.404539,-0.784088,1.18601,1.31619,-0.404512,-0.784
125148,8.41828,24.2254,10.3628,22.1225,10.3412,0.432622,-0.063835,-0.521683,-0.282585,0.432617,-0.0638317
125149,9.73654,24.2254,6.99697,22.1225,6.12808,0.432622,0.526185,-0.521683,-1.3794,0.432617,0.526113
125150,5.83053,24.2254,4.34426,22.1225,3.24918,0.432622,0.799101,-0.521683,-1.11269,0.432617,0.798751
125151,9.60508,10.3628,6.99697,10.3412,6.12808,-0.063835,0.526185,-0.282585,-1.3794,-0.0638317,0.526113
125152,6.96812,10.3628,4.34426,10.3412,3.24918,-0.063835,0.799101,-0.282585,-1.11269,-0.0638317,0.798751
125153,1.7061,6.99697,4.34426,6.12808,3.24918,0.526185,0.799101,-1.3794,-1.11269,0.526113,0.798751
125154,11.9178,16.9783,9.09932,7.30819,5.20161,1.48615,1.15826,2.44359,-0.0390195,1.48606,1.15809
125155,3.08568,16.9783,15.063,7.30819,3.7467,1.48615,2.06865,2.44359,2.36046,1.48606,2.06826
125156,9.51371,16.9783,9.88905,7.30819,3.17345,1.48615,1.80289,2.44359,-0.755595,1.48606,1.80237
125157,9.04456,9.09932,15.063,5.20161,3.7467,1.15826,2.06865,-0.0390195,2.36046,1.15809,2.06826
125158,2.83756,9.09932,9.88905,5.20161,3.17345,1.15826,1.80289,-0.0390195,-0.755595,1.15809,1.80237
125159,6.9244,15.063,9.88905,3.7467,3.17345,2.06865,1.80289,2.36046,-0.755595,2.06826,1.80237
125160,3.57212,13.7417,10.066,10.0012,5.24203,-0.83992,-1.26957,0.128329,-0.132501,-0.839882,-1.2694
125161,11.2316,13.7417,20.1952,10.0012,4.25992,-0.83992,-2.23801,0.128329,-0.762848,-0.839882,-2.23771
125162,6.06278,13.7417,3.6348,10.0012,3.18239,-0.83992,-0.526218,0.128329,1.21809,-0.839882,-0.525952
125163,5.45788,10.066,20.1952,5.24203,4.25992,-1.26957,-2.23801,-0.132501,-0.762848,-1.2694,-2.23771
125164,5.86124,10.066,3.6348,5.24203,3.18239,-1.26957,-0.526218,-0.132501,1.21809,-1.2694,-0.525952
125165,9.32674,20.1952,3.6348,4.25992,3.18239,-2.23801,-0.526218,-0.762848,1.21809,-2.23771,-0.525952
125166,9.30093,30.0661,27.8313,27.3072,26.4581,-0.445805,-0.320781,1.06966,1.3925,-0.445802,-0.320778
125167,4.61905,30.0661,7.54386,27.3072,6.33375,-0.445805,-0.608533,1.06966,1.37991,-0.445802,-0.608458
125168,34.6833,30.0661,14.9008,27.3072,2.75641,-0.445805,2.37194,1.06966,2.44807,-0.445802,2.37122
125169,3.76422,27.8313,7.54386,26.4581,6.33375,-0.320781,-0.608533,1.3925,1.37991,-0.320778,-0.608458
125170,31.3641,27.8313,14.9008,26.4581,2.75641,-0.320781,2.37194,1.3925,2.44807,-0.320778,2.37122
125171,17.8474,7.54386,14.9008,6.33375,2.75641,-0.608533,2.37194,1.37991,2.44807,-0.608458,2.37122
125172,8.56892,316.823,142.825,64.0975,26.7305,-2.28069,-2.36009,-1.91906,-1.71554,-2.28069,-2.36008
125173,4.06389,316.823,84.3185,64.0975,17.3947,-2.28069,-2.26077,-1.91906,-1.79396,-2.28069,-2.26075
125174,8.67474,316.823,52.6877,64.0975,13.7705,-2.28069,-2.01747,-1.91906,-2.0814,-2.28069,-2.01744
125175,2.73175,142.825,84.3185,26.7305,17.3947,-2.36009,-2.26077,-1.71554,-1.79396,-2.36008,-2.26075
125176,9.34663,142.825,52.6877,26.7305,13.7705,-2.36009,-2.01747,-1.71554,-2.0814,-2.36008,-2.01744
125177,5.73309,84.3185,52.6877,17.3947,13.7705,-2.26077,-2.01747,-1.79396,-2.0814,-2.26075,-2.01744
125178,7.98581,54.8793,48.9275,36.1366,32.9773,-0.97893,-0.94767,-2.59791,-2.8241,-0.978927,-0.947667
125179,54.3545,54.8793,43.982,36.1366,18.5941,-0.97893,-1.50606,-2.59791,-0.0278457,-0.978927,-1.50605
125180,2.66853,54.8793,27.9625,36.1366,17.3493,-0.97893,-1.0563,-2.59791,-2.52237,-0.978927,-1.05629
125181,54.5324,48.9275,43.982,32.9773,18.5941,-0.94767,-1.50606,-2.8241,-0.0278457,-0.947667,-1.50605
125182,7.65159,48.9275,27.9625,32.9773,17.3493,-0.94767,-1.0563,-2.8241,-2.52237,-0.947667,-1.05629
125183,35.5122,43.982,27.9625,18.5941,17.3493,-1.50606,-1.0563,-0.0278457,-2.52237,-1.50605,-1.05629
125184,10.5758,7.66021,4.56816,7.44066,4.54316,0.241934,-0.102267,3.13755,0.949153,0.24191,-0.102239
125185,13.3343,7.66021,18.0208,7.44066,3.688,0.241934,-2.26893,3.13755,2.31736,0.24191,-2.26853
125186,12.0227,7.66021,7.10634,7.44066,3.0252,0.241934,-1.4983,3.13755,-0.987323,0.24191,-1.49775
125187,12.5144,4.56816,18.0208,4.54316,3.688,-0.102267,-2.26893,0.949153,2.31736,-0.102239,-2.26853
125188,8.68147,4.56816,7.10634,4.54316,3.0252,-0.102267,-1.4983,0.949153,-0.987323,-0.102239,-1.49775
125189,7.39874,18.0208,7.10634,3.688,3.0252,-2.26893,-1.4983,2.31736,-0.987323,-2.26853,-1.49775
125190,4.0569,33.6159,38.8479,16.105,15.3765,-1.36595,-1.57827,-1.36061,-1.50868,-1.36593,-1.57824
125191,8.28921,33.6159,39.9459,16.105,11.1145,-1.36595,-1.95248,-1.36061,-1.41966,-1.36593,-1.95244
125192,7.40812,33.6159,13.324,16.105,7.65441,-1.36595,-1.15227,-1.36061,-0.718732,-1.36593,-1.15219
125193,5.16026,38.8479,39.9459,15.3765,11.1145,-1.57827,-1.95248,-1.50868,-1.41966,-1.57824,-1.95244
125194,9.4438,38.8479,13.324,15.3765,7.65441,-1.57827,-1.15227,-1.50868,-0.718732,-1.57824,-1.15219
125195,10.1785,39.9459,13.324,11.1145,7.65441,-1.95248,-1.15227,-1.41966,-0.718732,-1.95244,-1.15219
125196,7.85982,111.892,22.3388,42.8938,8.89164,-1.613,-1.57215,-1.13347,-1.53254,-1.613,-1.57209
125197,41.659,111.892,38.1755,42.8938,7.30893,-1.613,-2.33695,-1.13347,2.15033,-1.613,-2.33685
125198,9.30395,111.892,19.5099,42.8938,7.09973,-1.613,-1.66912,-1.13347,-0.593064,-1.613,-1.66901
125199,18.6673,22.3388,38.1755,8.89164,7.30893,-1.57215,-2.33695,-1.53254,2.15033,-1.57209,-2.33685
125200,7.21762,22.3388,19.5099,8.89164,7.09973,-1.57215,-1.66912,-1.53254,-0.593064,-1.57209,-1.66901
125201,16.2505,38.1755,19.5099,7.30893,7.09973,-2.33695,-1.66912,2.15033,-0.593064,-2.33685,-1.66901
125202,3.8634,90.3339,73.5663,19.0539,18.561,-2.23808,-2.05396,1.84364,1.94183,-2.23806,-2.05395
125203,9.10964,90.3339,24.8632,19.0539,5.70213,-2.23808,-2.15227,1.84364,2.76897,-2.23806,-2.15211
125204,49.5177,90.3339,6.83294,19.0539,2.65616,-2.23808,1.59777,1.84364,-1.88091,-2.23806,1.59705
125205,8.03152,73.5663,24.8632,18.561,5.70213,-2.05396,-2.15227,1.94183,2.76897,-2.05395,-2.15211
125206,44.178,73.5663,6.83294,18.561,2.65616,-2.05396,1.59777,1.94183,-1.88091,-2.05395,1.59705
125207,25.0339,24.8632,6.83294,5.70213,2.65616,-2.15227,1.59777,2.76897,-1.88091,-2.15211,1.59705
125208,5.78754,14.1854,7.89398,7.62369,3.67252,1.23248,1.39915,-0.9823,-2.33295,1.2324,1.39878
125209,8.82732,14.1854,5.6293,7.62369,3.34694,1.23248,1.10975,-0.9823,-3.08581,1.2324,1.10935
125210,9.468,14.1854,11.2624,7.62369,2.68974,1.23248,2.11055,-0.9823,1.50262,1.2324,2.1098
125211,2.86346,7.89398,5.6293,3.67252,3.34694,1.39915,1.10975,-2.33295,-3.08581,1.39878,1.10935
125212,5.99641,7.89398,11.2624,3.67252,2.68974,1.39915,2.11055,-2.33295,1.50262,1.39878,2.1098
125213,5.46519,5.6293,11.2624,3.34694,2.68974,1.10975,2.11055,-3.08581,1.50262,1.10935,2.1098
125214,10.7646,37.413,11.6105,23.8841,8.14092,-1.01962,-0.893187,-1.45021,-0.664487,-1.01961,-0.893127
125215,9.11624,37.413,7.68832,23.8841,6.26513,-1.01962,-0.66172,-1.45021,-0.779934,-1.01961,-0.661638
125216,19.6911,37.413,12.7063,23.8841,3.47751,-1.01962,-1.96962,-1.45021,2.08057,-1.01961,-1.96917
125217,1.87703,11.6105,7.68832,8.14092,6.26513,-0.893187,-0.66172,-0.664487,-0.779934,-0.893127,-0.661638
125218,12.0665,11.6105,12.7063,8.14092,3.47751,-0.893187,-1.96962,-0.664487,2.08057,-0.893127,-1.96917
125219,11.3734,7.68832,12.7063,6.26513,3.47751,-0.66172,-1.96962,-0.779934,2.08057,-0.661638,-1.96917
125220,9.06202,25.7854,19.6432,8.69567,4.34833,-1.7504,-2.18859,-2.10169,2.55451,-1.75033,-2.1883
125221,32.7644,25.7854,8.73579,8.69567,3.2178,-1.7504,1.65601,-2.10169,0.286301,-1.75033,1.65551
125222,8.90475,25.7854,11.7107,8.69567,2.88533,-1.7504,-2.07843,-2.10169,0.0526868,-1.75033,-2.07778
125223,31.0268,19.6432,8.73579,4.34833,3.2178,-2.18859,1.65601,2.55451,0.286301,-2.1883,1.65551
125224,6.77328,19.6432,11.7107,4.34833,2.88533,-2.18859,-2.07843,2.55451,0.0526868,-2.1883,-2.07778
125225,20.2813,8.73579,11.7107,3.2178,2.88533,1.65601,-2.07843,0.286301,0.0526868,1.65551,-2.07778
