,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
50095,4.86569,5.93094,3.16902,5.80577,3.16104,-0.2065,0.0627233,1.88663,0.719368,-0.206467,0.0626884
50096,6.08338,5.93094,3.69015,5.80577,3.10736,-0.2065,0.602501,1.88663,0.642796,-0.206467,0.60219
50097,8.25856,7.60431,3.16902,4.66709,3.16104,-1.07,0.0627233,-1.47437,0.719368,-1.06979,0.0626884
50098,9.77953,7.60431,3.69015,4.66709,3.10736,-1.07,0.602501,-1.47437,0.642796,-1.06979,0.60219
50099,1.73915,3.16902,3.69015,3.16104,3.10736,0.0627233,0.602501,0.719368,0.642796,0.0626884,0.60219
50100,9.31287,208.751,172.909,50.0721,38.6666,2.10612,2.17819,1.9024,1.70244,2.10612,2.17819
50101,6.95953,208.751,21.6877,50.0721,6.70509,2.10612,1.84221,1.9024,2.17868,2.10612,1.84209
50102,7.75377,208.751,14.1729,50.0721,3.33491,2.10612,2.12587,1.9024,1.27911,2.10612,2.12538
50103,9.3271,172.909,21.6877,38.6666,6.70509,2.17819,1.84221,1.70244,2.17868,2.17819,1.84209
50104,4.75074,172.909,14.1729,38.6666,3.33491,2.17819,2.12587,1.70244,1.27911,2.17819,2.12538
50105,4.24422,21.6877,14.1729,6.70509,3.33491,1.84221,2.12587,2.17868,1.27911,1.84209,2.12538
50106,4.27242,24.9266,7.13761,15.5896,5.28448,-1.0461,-0.814579,0.245402,0.648757,-1.04608,-0.814445
50107,54.2622,24.9266,12.9939,15.5896,4.1917,-1.0461,1.79739,0.245402,-2.18938,-1.04608,1.79709
50108,12.9242,24.9266,4.55547,15.5896,3.77751,-1.0461,-0.630771,0.245402,2.11982,-1.04608,-0.630553
50109,21.1246,7.13761,12.9939,5.28448,4.1917,-0.814579,1.79739,0.648757,-2.18938,-0.814445,1.79709
50110,6.06764,7.13761,4.55547,5.28448,3.77751,-0.814579,-0.630771,0.648757,2.11982,-0.814445,-0.630553
50111,12.3133,12.9939,4.55547,4.1917,3.77751,1.79739,-0.630771,-2.18938,2.11982,1.79709,-0.630553
50112,13.3746,38.6386,18.0984,28.7728,17.297,0.806103,0.303191,1.45952,1.78891,0.806098,0.303185
50113,9.34151,38.6386,8.04015,28.7728,7.66723,0.806103,0.310356,1.45952,1.84674,0.806098,0.310327
50114,7.40466,38.6386,4.06323,28.7728,3.98174,0.806103,0.200271,1.45952,1.78459,0.806098,0.200202
50115,0.707032,18.0984,8.04015,17.297,7.66723,0.303191,0.310356,1.78891,1.84674,0.303185,0.310327
50116,0.897321,18.0984,4.06323,17.297,3.98174,0.303191,0.200271,1.78891,1.78459,0.303185,0.200202
50117,0.735166,8.04015,4.06323,7.66723,3.98174,0.310356,0.200271,1.84674,1.78459,0.310327,0.200202
50118,10.5421,25.0071,9.96221,9.31307,3.17081,1.64425,1.81155,-0.111483,2.51004,1.64419,1.81103
50119,28.1804,25.0071,10.5045,9.31307,2.73186,1.64425,-2.02256,-0.111483,-0.626161,1.64419,-2.02184
50120,10.0789,25.0071,3.62551,9.31307,2.67945,1.64425,0.816758,-0.111483,-2.41458,1.64419,0.816235
50121,20.4692,9.96221,10.5045,3.17081,2.73186,1.81155,-2.02256,2.51004,-0.626161,1.81103,-2.02184
50122,4.74593,9.96221,3.62551,3.17081,2.67945,1.81155,0.816758,2.51004,-2.41458,1.81103,0.816235
50123,11.1304,10.5045,3.62551,2.73186,2.67945,-2.02256,0.816758,-0.626161,-2.41458,-2.02184,0.816235
50124,7.00683,16.1816,7.85786,13.3353,7.65212,0.642225,0.230972,-3.1054,-2.52954,0.642207,0.230951
50125,23.2075,16.1816,21.8624,13.3353,7.6116,0.642225,1.71645,-3.1054,0.152088,0.642207,1.71636
50126,9.13663,16.1816,13.1773,13.3353,4.23678,0.642225,1.80089,-3.1054,-2.93506,0.642207,1.8006
50127,19.8897,7.85786,21.8624,7.65212,7.6116,0.230972,1.71645,-2.52954,0.152088,0.230951,1.71636
50128,10.1566,7.85786,13.1773,7.65212,4.23678,0.230972,1.80089,-2.52954,-2.93506,0.230951,1.8006
50129,11.6562,21.8624,13.1773,7.6116,4.23678,1.71645,1.80089,0.152088,-2.93506,1.71636,1.8006
50130,6.8368,32.9803,18.6522,14.7649,10.1602,-1.44245,-1.21649,2.19567,1.67687,-1.44242,-1.21644
50131,9.41163,32.9803,33.9316,14.7649,9.88739,-1.44245,-1.90429,2.19567,1.54967,-1.44242,-1.90424
50132,4.40438,32.9803,9.33622,14.7649,5.51335,-1.44245,-1.11833,2.19567,2.55701,-1.44242,-1.11818
50133,7.13576,18.6522,33.9316,10.1602,9.88739,-1.21649,-1.90429,1.67687,1.54967,-1.21644,-1.90424
50134,6.51268,18.6522,9.33622,10.1602,5.51335,-1.21649,-1.11833,1.67687,2.55701,-1.21644,-1.11818
50135,9.37252,33.9316,9.33622,9.88739,5.51335,-1.90429,-1.11833,1.54967,2.55701,-1.90424,-1.11818
50136,20.5726,8.81487,13.152,4.52468,4.49728,1.28642,-1.73561,-0.187344,-1.69123,1.28619,-1.73536
50137,7.24188,8.81487,4.43985,4.52468,4.01652,1.28642,0.454521,-0.187344,-1.82308,1.28619,0.454374
50138,7.05942,8.81487,11.87,4.52468,3.24779,1.28642,1.96988,-0.187344,1.76223,1.28619,1.96937
50139,11.3726,13.152,4.43985,4.49728,4.01652,-1.73561,0.454521,-1.69123,-1.82308,-1.73536,0.454374
50140,25.6697,13.152,11.87,4.49728,3.24779,-1.73561,1.96988,-1.69123,1.76223,-1.73536,1.96937
50141,9.4817,4.43985,11.87,4.01652,3.24779,0.454521,1.96988,-1.82308,1.76223,0.454374,1.96937
50142,11.1443,61.8844,44.7578,33.6534,23.2176,1.21849,1.2742,2.3438,2.74064,1.21848,1.27419
50143,3.67463,61.8844,28.2512,33.6534,13.237,1.21849,1.39121,2.3438,2.35094,1.21848,1.39119
50144,10.0661,61.8844,21.1596,33.6534,7.19734,1.21849,1.74125,2.3438,2.69554,1.21848,1.74115
50145,7.13022,44.7578,28.2512,23.2176,13.237,1.2742,1.39121,2.74064,2.35094,1.27419,1.39119
50146,6.27375,44.7578,21.1596,23.2176,7.19734,1.2742,1.74125,2.74064,2.69554,1.27419,1.74115
50147,4.90593,28.2512,21.1596,13.237,7.19734,1.39121,1.74125,2.35094,2.69554,1.39119,1.74115
50148,9.54188,16.8249,6.08795,15.8999,4.98445,-0.33941,-0.65345,0.897579,-0.166977,-0.339403,-0.653321
50149,8.57156,16.8249,3.84181,15.8999,2.97326,-0.33941,0.746275,0.897579,1.39508,-0.339403,0.745876
50150,21.9272,16.8249,9.17991,15.8999,2.50201,-0.33941,1.97389,0.897579,-2.97136,-0.339403,1.97303
50151,8.00321,6.08795,3.84181,4.98445,2.97326,-0.65345,0.746275,-0.166977,1.39508,-0.653321,0.745876
50152,14.3806,6.08795,9.17991,4.98445,2.50201,-0.65345,1.97389,-0.166977,-2.97136,-0.653321,1.97303
50153,5.77311,3.84181,9.17991,2.97326,2.50201,0.746275,1.97389,1.39508,-2.97136,0.745876,1.97303
50154,2.3293,12.042,10.3251,10.8332,10.0181,-0.468028,-0.246717,-0.385892,-0.399464,-0.468008,-0.246704
50155,7.63345,12.042,9.3515,10.8332,9.04907,-0.468028,0.257571,-0.385892,-0.591888,-0.468008,0.257553
50156,9.31548,12.042,4.31567,10.8332,3.95097,-0.468028,-0.425686,-0.385892,-1.96365,-0.468008,-0.425542
50157,5.17763,10.3251,9.3515,10.0181,9.04907,-0.246717,0.257571,-0.399464,-0.591888,-0.246704,0.257553
50158,8.95161,10.3251,4.31567,10.0181,3.95097,-0.246717,-0.425686,-0.399464,-1.96365,-0.246704,-0.425542
50159,8.6256,9.3515,4.31567,9.04907,3.95097,0.257571,-0.425686,-0.591888,-1.96365,0.257553,-0.425542
50160,11.8597,11.2718,10.0275,7.20059,6.59504,1.0187,0.98043,-0.511222,1.50707,1.01862,0.980333
50161,0.948106,11.2718,6.41924,7.20059,4.5316,1.0187,0.883515,-0.511222,-0.595502,1.01862,0.883323
50162,7.17042,11.2718,17.2575,7.20059,3.66553,1.0187,2.23093,-0.511222,0.383656,1.01862,2.23052
50163,9.54819,10.0275,6.41924,6.59504,4.5316,0.98043,0.883515,1.50707,-0.595502,0.980333,0.883323
50164,8.38113,10.0275,17.2575,6.59504,3.66553,0.98043,2.23093,1.50707,0.383656,0.980333,2.23052
50165,6.36526,6.41924,17.2575,4.5316,3.66553,0.883515,2.23093,-0.595502,0.383656,0.883323,2.23052
50166,5.42644,22.7363,9.41927,7.81665,5.24822,1.72989,1.18932,-0.652994,-0.0335658,1.72981,1.18916
50167,8.3087,22.7363,16.9332,7.81665,3.46677,1.72989,2.26853,-0.652994,0.953023,1.72981,2.26808
50168,9.73666,22.7363,5.57288,7.81665,3.09535,1.72989,1.19296,-0.652994,-2.98556,1.72981,1.19248
50169,6.35757,9.41927,16.9332,5.24822,3.46677,1.18932,2.26853,-0.0335658,0.953023,1.18916,2.26808
50170,8.04786,9.41927,5.57288,5.24822,3.09535,1.18932,1.19296,-0.0335658,-2.98556,1.18916,1.19248
50171,7.12598,16.9332,5.57288,3.46677,3.09535,2.26853,1.19296,0.953023,-2.98556,2.26808,1.19248
50172,2.11329,23.2931,18.2064,16.7201,11.9433,0.859946,0.983915,-0.238243,-0.156527,0.859932,0.983886
50173,8.82965,23.2931,10.0017,16.7201,9.81922,0.859946,0.192215,-0.238243,-0.147949,0.859932,0.192204
50174,9.41301,23.2931,5.46804,16.7201,5.44143,0.859946,0.0969441,-0.238243,0.375276,0.859932,0.0969259
50175,8.879,18.2064,10.0017,11.9433,9.81922,0.983915,0.192215,-0.156527,-0.147949,0.983886,0.192204
50176,8.59864,18.2064,5.46804,11.9433,5.44143,0.983915,0.0969441,-0.156527,0.375276,0.983886,0.0969259
50177,3.89713,10.0017,5.46804,9.81922,5.44143,0.192215,0.0969441,-0.147949,0.375276,0.192204,0.0969259
50178,9.5148,159.747,82.8023,136.232,69.4402,0.579424,0.610823,0.873815,0.965773,0.579424,0.610822
50179,6.89255,159.747,39.6095,136.232,34.5929,0.579424,0.532239,0.873815,0.788222,0.579424,0.532236
50180,8.19188,159.747,6.86359,136.232,5.25736,0.579424,0.762859,0.873815,1.11218,0.579424,0.762729
50181,9.69482,82.8023,39.6095,69.4402,34.5929,0.610823,0.532239,0.965773,0.788222,0.610822,0.532236
50182,4.08213,82.8023,6.86359,69.4402,5.25736,0.610823,0.762859,0.965773,1.11218,0.610822,0.762729
50183,5.51465,39.6095,6.86359,34.5929,5.25736,0.532239,0.762859,0.788222,1.11218,0.532236,0.762729
50184,8.41739,12.6334,6.1931,7.32763,5.6759,-1.14051,-0.423362,-2.56022,2.57108,-1.14043,-0.423293
50185,23.1996,12.6334,8.78881,7.32763,3.94961,-1.14051,1.43812,-2.56022,-3.11609,-1.14043,1.4378
50186,10.0022,12.6334,9.93924,7.32763,3.21145,-1.14051,-1.79567,-2.56022,0.376008,-1.14043,-1.79516
50187,9.80374,6.1931,8.78881,5.6759,3.94961,-0.423362,1.43812,2.57108,-3.11609,-0.423293,1.4378
50188,9.79194,6.1931,9.93924,5.6759,3.21145,-0.423362,-1.79567,2.57108,0.376008,-0.423293,-1.79516
50189,15.9282,8.78881,9.93924,3.94961,3.21145,1.43812,-1.79567,-3.11609,0.376008,1.4378,-1.79516
50190,7.84982,35.3499,15.0481,34.2246,12.4832,0.255723,0.630497,-2.79809,-2.76125,0.255722,0.630477
50191,11.0079,35.3499,6.57861,34.2246,4.70014,0.255723,0.866486,-2.79809,-2.18798,0.255722,0.86631
50192,35.9721,35.3499,16.4598,34.2246,3.89594,0.255723,2.1198,-2.79809,0.179045,0.255722,2.11944
50193,4.74529,15.0481,6.57861,12.4832,4.70014,0.630497,0.866486,-2.76125,-2.18798,0.630477,0.86631
50194,18.6954,15.0481,16.4598,12.4832,3.89594,0.630497,2.1198,-2.76125,0.179045,0.630477,2.11944
50195,9.69255,6.57861,16.4598,4.70014,3.89594,0.866486,2.1198,-2.18798,0.179045,0.86631,2.11944
50196,7.42627,8.05058,7.21863,5.0963,4.47021,-1.03042,-1.05862,0.248192,-1.53177,-1.03026,-1.0584
50197,6.86816,8.05058,3.97865,5.0963,3.97662,-1.03042,-0.0177263,0.248192,1.41294,-1.03026,-0.0177201
50198,5.48159,8.05058,10.9577,5.0963,3.94353,-1.03042,-1.68098,0.248192,-0.814944,-1.03026,-1.68065
50199,9.56026,7.21863,3.97865,4.47021,3.97662,-1.05862,-0.0177263,-1.53177,1.41294,-1.0584,-0.0177201
50200,4.00998,7.21863,10.9577,4.47021,3.94353,-1.05862,-1.68098,-1.53177,-0.814944,-1.0584,-1.68065
50201,10.327,3.97865,10.9577,3.97662,3.94353,-0.0177263,-1.68098,1.41294,-0.814944,-0.0177201,-1.68065
50202,9.47954,85.2421,59.0656,27.825,21.7188,-1.78494,-1.65796,-0.517007,-0.879966,-1.78493,-1.65795
50203,9.92584,85.2421,69.5439,27.825,14.2748,-1.78494,-2.2659,-0.517007,-0.533143,-1.78493,-2.26588
50204,9.4319,85.2421,3.58735,27.825,2.67658,-1.78494,-0.80254,-0.517007,-0.461562,-1.78493,-0.802022
50205,13.0151,59.0656,69.5439,21.7188,14.2748,-1.65796,-2.2659,-0.879966,-0.533143,-1.65795,-2.26588
50206,4.29116,59.0656,3.58735,21.7188,2.67658,-1.65796,-0.80254,-0.879966,-0.461562,-1.65795,-0.802022
50207,9.06219,69.5439,3.58735,14.2748,2.67658,-2.2659,-0.80254,-0.533143,-0.461562,-2.26588,-0.802022
50208,11.5331,56.9806,9.46266,12.0884,5.63459,-2.23216,-1.10802,-0.962659,-1.72104,-2.23213,-1.10788
50209,75.9026,56.9806,24.7745,12.0884,4.66219,-2.23216,2.35449,-0.962659,-1.0312,-2.23213,2.35424
50210,2.17613,56.9806,19.7119,12.0884,4.62644,-2.23216,-2.1285,-0.962659,-1.23321,-2.23213,-2.12825
50211,30.1831,9.46266,24.7745,5.63459,4.66219,-1.10802,2.35449,-1.72104,-1.0312,-1.10788,2.35424
50212,6.00287,9.46266,19.7119,5.63459,4.62644,-1.10802,-2.1285,-1.72104,-1.23321,-1.10788,-2.12825
50213,45.3084,24.7745,19.7119,4.66219,4.62644,2.35449,-2.1285,-1.0312,-1.23321,2.35424,-2.12825
50214,7.71804,36.2357,23.0838,7.04029,6.41785,2.32197,1.95327,-0.47988,-1.49044,2.32186,1.95314
50215,13.8004,36.2357,20.5239,7.04029,4.13691,2.32197,2.28446,-0.47988,1.87139,2.32186,2.28414
50216,2.48722,36.2357,13.0831,7.04029,3.16809,2.32197,2.09631,-0.47988,0.0447161,2.32186,2.09577
50217,10.5646,23.0838,20.5239,6.41785,4.13691,1.95327,2.28446,-1.49044,1.87139,1.95314,2.28414
50218,6.44074,23.0838,13.0831,6.41785,3.16809,1.95327,2.09631,-1.49044,0.0447161,1.95314,2.09577
50219,5.94471,20.5239,13.0831,4.13691,3.16809,2.28446,2.09631,1.87139,0.0447161,2.28414,2.09577
50220,11.9846,71.9977,14.9515,17.7207,6.44162,2.07954,1.48514,2.3413,-2.90124,2.07953,1.48502
50221,9.48218,71.9977,13.9796,17.7207,5.22427,2.07954,1.6405,2.3413,1.42245,2.07953,1.64031
50222,8.60576,71.9977,6.97664,17.7207,2.51751,2.07954,1.67805,2.3413,-2.4501,2.07953,1.67723
50223,9.61304,14.9515,13.9796,6.44162,5.22427,1.48514,1.6405,-2.90124,1.42245,1.48502,1.64031
50224,1.47447,14.9515,6.97664,6.44162,2.51751,1.48514,1.67805,-2.90124,-2.4501,1.48502,1.67723
50225,5.1005,13.9796,6.97664,5.22427,2.51751,1.6405,1.67805,1.42245,-2.4501,1.64031,1.67723
50226,9.55638,35.6213,8.47764,35.1515,8.47553,0.163274,0.0184997,0.794002,0.248616,0.163273,0.0184982
