,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
150056,20.9392,8.11614,12.534,4.89201,3.82437,1.09278,-1.85603,0.515346,-1.18564,1.09259,-1.85567
150057,25.6183,8.11614,12.491,4.89201,3.55541,1.09278,-1.92875,0.515346,-2.10464,1.09259,-1.92833
150058,3.33797,12.534,12.491,3.82437,3.55541,-1.85603,-1.92875,-1.18564,-2.10464,-1.85567,-1.92833
150059,3.63123,25.4405,10.6596,13.992,7.67868,-1.20499,-0.854799,1.84844,1.86317,-1.20496,-0.854733
150060,9.50681,25.4405,6.71623,13.992,2.71035,-1.20499,-1.55701,1.84844,0.154571,-1.20496,-1.55631
150061,8.76862,25.4405,14.8929,13.992,2.51684,-1.20499,-2.46379,1.84844,2.4904,-1.20496,-2.46292
150062,7.70582,10.6596,6.71623,7.67868,2.71035,-0.854799,-1.55701,1.86317,0.154571,-0.854733,-1.55631
150063,8.36216,10.6596,14.8929,7.67868,2.51684,-0.854799,-2.46379,1.86317,2.4904,-0.854733,-2.46292
150064,5.46286,6.71623,14.8929,2.71035,2.51684,-1.55701,-2.46379,0.154571,2.4904,-1.55631,-2.46292
150065,5.48303,9.83043,10.7841,7.21714,4.66101,-0.827122,-1.48158,0.91895,1.61092,-0.827049,-1.48134
150066,9.51834,9.83043,4.90565,7.21714,3.87551,-0.827122,-0.713487,0.91895,-3.0704,-0.827049,-0.713259
150067,8.80791,9.83043,8.30098,7.21714,3.28292,-0.827122,-1.57908,0.91895,-1.02525,-0.827049,-1.57861
150068,6.80504,10.7841,4.90565,4.66101,3.87551,-1.48158,-0.713487,1.61092,-3.0704,-1.48134,-0.713259
150069,7.46797,10.7841,8.30098,4.66101,3.28292,-1.48158,-1.57908,1.61092,-1.02525,-1.48134,-1.57861
150070,6.70678,4.90565,8.30098,3.87551,3.28292,-0.713487,-1.57908,-3.0704,-1.02525,-0.713259,-1.57861
150071,9.59598,28.2091,13.637,11.3968,9.32296,1.5559,0.928276,-2.67886,-1.97854,1.55586,0.928229
150072,5.22371,28.2091,17.8945,11.3968,6.79507,1.5559,1.62325,-2.67886,2.99369,1.55586,1.62314
150073,5.5798,28.2091,10.1398,11.3968,4.57115,1.5559,1.43461,-2.67886,-1.88184,1.55586,1.43437
150074,11.1324,13.637,17.8945,9.32296,6.79507,0.928276,1.62325,-1.97854,2.99369,0.928229,1.62314
150075,3.38508,13.637,10.1398,9.32296,4.57115,0.928276,1.43461,-1.97854,-1.88184,0.928229,1.43437
150076,7.15094,17.8945,10.1398,6.79507,4.57115,1.62325,1.43461,2.99369,-1.88184,1.62314,1.43437
150077,4.98463,54.5424,32.3221,17.1393,13.0551,-1.82509,-1.55618,-0.760968,-0.570145,-1.82508,-1.55615
150078,7.99031,54.5424,48.2549,17.1393,13.0473,-1.82509,-1.98226,-0.760968,-1.25452,-1.82508,-1.98223
150079,7.70679,54.5424,32.4023,17.1393,6.80309,-1.82509,-2.24279,-0.760968,-1.3003,-1.82508,-2.24267
150080,10.5847,32.3221,48.2549,13.0551,13.0473,-1.55618,-1.98226,-0.570145,-1.25452,-1.55615,-1.98223
150081,9.66522,32.3221,32.4023,13.0551,6.80309,-1.55618,-2.24279,-0.570145,-1.3003,-1.55615,-2.24267
150082,2.65527,48.2549,32.4023,13.0473,6.80309,-1.98226,-2.24279,-1.25452,-1.3003,-1.98223,-2.24267
150083,3.78981,9.43337,7.46676,9.22815,7.41252,-0.210203,-0.120058,-1.1354,-1.58671,-0.21019,-0.120046
150084,9.41137,9.43337,7.79068,9.22815,6.86431,-0.210203,-0.513661,-1.1354,0.0833964,-0.21019,-0.513605
150085,5.6939,9.43337,7.75435,9.22815,6.67868,-0.210203,-0.56002,-1.1354,-0.47626,-0.21019,-0.559956
150086,10.963,7.46676,7.79068,7.41252,6.86431,-0.120058,-0.513661,-1.58671,0.0833964,-0.120046,-0.513605
150087,7.94758,7.46676,7.75435,7.41252,6.67868,-0.120058,-0.56002,-1.58671,-0.47626,-0.120046,-0.559956
150088,3.69508,7.79068,7.75435,6.86431,6.67868,-0.513661,-0.56002,0.0833964,-0.47626,-0.513605,-0.559956
150089,9.36734,49.6666,37.4201,18.134,9.38811,1.66556,2.05979,1.83891,1.23377,1.66554,2.05972
150090,22.9566,49.6666,3.86961,18.134,3.86444,1.66556,-0.0439163,1.83891,-1.37923,1.66554,-0.0438999
150091,12.4378,49.6666,9.19909,18.134,2.63458,1.66556,1.92229,1.83891,-0.332229,1.66554,1.92152
150092,19.2535,37.4201,3.86961,9.38811,3.86444,2.05979,-0.0439163,1.23377,-1.37923,2.05972,-0.0438999
150093,7.13162,37.4201,9.19909,9.38811,2.63458,2.05979,1.92229,1.23377,-0.332229,2.05972,1.92152
150094,8.06198,3.86961,9.19909,3.86444,2.63458,-0.0439163,1.92229,-1.37923,-0.332229,-0.0438999,1.92152
150095,9.053,12.685,4.38364,9.7686,4.15559,0.754623,-0.328887,-1.35157,-0.308015,0.754585,-0.328785
150096,8.88705,12.685,3.56793,9.7686,3.33809,0.754623,0.367748,-1.35157,0.425907,0.754585,0.367572
150097,8.21535,12.685,8.02225,9.7686,2.62366,0.754623,1.78282,-1.35157,0.0577032,0.754585,1.78206
150098,3.65258,4.38364,3.56793,4.15559,3.33809,-0.328887,0.367748,-0.308015,0.425907,-0.328785,0.367572
150099,8.10908,4.38364,8.02225,4.15559,2.62366,-0.328887,1.78282,-0.308015,0.0577032,-0.328785,1.78206
150100,4.65045,3.56793,8.02225,3.33809,2.62366,0.367748,1.78282,0.425907,0.0577032,0.367572,1.78206
150101,3.2685,48.4737,35.581,8.36321,6.52006,2.4428,2.38157,2.27396,2.7535,2.44272,2.38144
150102,7.71521,48.4737,15.6456,8.36321,4.95815,2.4428,1.81617,2.27396,-2.87676,2.44272,1.81596
150103,44.2881,48.4737,10.756,8.36321,2.76247,2.4428,-2.03552,2.27396,-0.540957,2.44272,-2.03481
150104,4.53976,35.581,15.6456,6.52006,4.95815,2.38157,1.81617,2.7535,-2.87676,2.38144,1.81596
150105,36.3733,35.581,10.756,6.52006,2.76247,2.38157,-2.03552,2.7535,-0.540957,2.38144,-2.03481
150106,24.9975,15.6456,10.756,4.95815,2.76247,1.81617,-2.03552,-2.87676,-0.540957,1.81596,-2.03481
150107,6.31312,94.8831,39.5404,32.2976,17.1732,-1.74049,-1.47622,0.531036,0.516516,-1.74048,-1.4762
150108,9.55071,94.8831,44.9506,32.2976,10.4671,-1.74049,-2.13663,0.531036,0.857826,-1.74048,-2.13658
150109,7.02867,94.8831,17.4006,32.2976,3.36186,-1.74049,-2.32767,0.531036,0.600202,-1.74048,-2.32719
150110,10.2018,39.5404,44.9506,17.1732,10.4671,-1.47622,-2.13663,0.516516,0.857826,-1.4762,-2.13658
150111,7.52104,39.5404,17.4006,17.1732,3.36186,-1.47622,-2.32767,0.516516,0.600202,-1.4762,-2.32719
150112,2.11624,44.9506,17.4006,10.4671,3.36186,-2.13663,-2.32767,0.857826,0.600202,-2.13658,-2.32719
150113,9.92735,24.1551,43.4104,10.7714,9.05208,1.44685,2.2498,1.0799,1.68796,1.4468,2.24973
150114,3.82341,24.1551,12.9352,10.7714,5.67192,1.44685,1.46557,1.0799,0.59759,1.4468,1.46542
150115,6.03831,24.1551,10.2866,10.7714,4.03269,1.44685,1.58865,1.0799,0.134292,1.4468,1.58834
150116,9.44413,43.4104,12.9352,9.05208,5.67192,2.2498,1.46557,1.68796,0.59759,2.24973,1.46542
150117,9.18342,43.4104,10.2866,9.05208,4.03269,2.2498,1.58865,1.68796,0.134292,2.24973,1.58834
150118,2.30517,12.9352,10.2866,5.67192,4.03269,1.46557,1.58865,0.59759,0.134292,1.46542,1.58834
150119,0.910917,56.3619,28.7957,17.042,8.27804,1.86558,1.91843,0.395164,0.444505,1.86556,1.91835
150120,5.25638,56.3619,22.1907,17.042,7.98627,1.86558,1.68101,0.395164,-0.014517,1.86556,1.68093
150121,61.2448,56.3619,17.7216,17.042,4.08506,1.86558,-2.14702,0.395164,-3.04706,1.86556,-2.1467
150122,4.24518,28.7957,22.1907,8.27804,7.98627,1.91843,1.68101,0.444505,-0.014517,1.91835,1.68093
150123,44.1269,28.7957,17.7216,8.27804,4.08506,1.91843,-2.14702,0.444505,-3.04706,1.91835,-2.1467
150124,38.0254,22.1907,17.7216,7.98627,4.08506,1.68101,-2.14702,-0.014517,-3.04706,1.68093,-2.1467
150125,6.52656,84.4758,57.4969,21.1432,15.7422,2.06225,1.96924,0.751279,0.396448,2.06224,1.96922
150126,5.74732,84.4758,48.3982,21.1432,11.7839,2.06225,2.09071,0.751279,1.13316,2.06224,2.09067
150127,14.146,84.4758,7.88615,21.1432,2.48571,2.06225,1.82178,0.751279,-2.32555,2.06224,1.82093
150128,10.024,57.4969,48.3982,15.7422,11.7839,1.96924,2.09071,0.396448,1.13316,1.96922,2.09067
150129,12.5195,57.4969,7.88615,15.7422,2.48571,1.96924,1.82178,0.396448,-2.32555,1.96922,1.82093
150130,10.7387,48.3982,7.88615,11.7839,2.48571,2.09071,1.82178,1.13316,-2.32555,2.09067,1.82093
150131,4.25328,27.3078,24.7419,12.8037,10.8931,-1.39044,-1.46109,-3.13001,-2.77547,-1.39041,-1.46105
150132,13.6586,27.3078,12.9221,12.8037,2.6459,-1.39044,-2.26839,-3.13001,-0.171412,-1.39041,-2.26761
150133,8.39074,27.3078,5.14789,12.8037,2.50509,-1.39044,-1.34789,-3.13001,1.49205,-1.39041,-1.34711
150134,12.2845,24.7419,12.9221,10.8931,2.6459,-1.46109,-2.26839,-2.77547,-0.171412,-1.46105,-2.26761
150135,8.83709,24.7419,5.14789,10.8931,2.50509,-1.46109,-1.34789,-2.77547,1.49205,-1.46105,-1.34711
150136,3.94169,12.9221,5.14789,2.6459,2.50509,-2.26839,-1.34789,-0.171412,1.49205,-2.26761,-1.34711
150137,11.2876,24.4884,18.9941,14.7185,12.2517,1.09644,1.00611,0.121172,0.976061,1.09642,1.00608
150138,8.64515,24.4884,8.42178,14.7185,7.94296,1.09644,0.345266,0.121172,0.314779,1.09642,0.345237
150139,4.1082,24.4884,3.34055,14.7185,2.95885,1.09644,0.501554,0.121172,0.237846,1.09642,0.501259
150140,9.20982,18.9941,8.42178,12.2517,7.94296,1.00611,0.345266,0.976061,0.314779,1.00608,0.345237
150141,5.32923,18.9941,3.34055,12.2517,2.95885,1.00611,0.501554,0.976061,0.237846,1.00608,0.501259
150142,0.875505,8.42178,3.34055,7.94296,2.95885,0.345266,0.501554,0.314779,0.237846,0.345237,0.501259
150143,10.4293,6.41731,4.78221,5.81849,4.67872,0.449562,0.208764,1.9416,-1.47227,0.449492,0.208712
150144,10.162,6.41731,4.52047,5.81849,4.51473,0.449562,0.0446453,1.9416,-0.694078,0.449492,0.0446331
150145,9.30955,6.41731,4.91761,5.81849,3.59167,0.449562,0.834479,1.9416,-1.12796,0.449492,0.834184
150146,3.58824,4.78221,4.52047,4.67872,4.51473,0.208764,0.0446453,-1.47227,-0.694078,0.208712,0.0446331
150147,2.97209,4.78221,4.91761,4.67872,3.59167,0.208764,0.834479,-1.47227,-1.12796,0.208712,0.834184
150148,3.71454,4.52047,4.91761,4.51473,3.59167,0.0446453,0.834479,-0.694078,-1.12796,0.0446331,0.834184
150149,7.66206,10.3772,6.92821,7.34934,3.88827,0.879077,1.18054,-1.13639,-2.67666,0.879004,1.18023
150150,8.43222,10.3772,4.20223,7.34934,3.874,0.879077,0.407975,-1.13639,0.601181,0.879004,0.407831
150151,19.0826,10.3772,10.9713,7.34934,2.66139,0.879077,-2.09448,-1.13639,-1.63528,0.879004,-2.09372
150152,8.21703,6.92821,4.20223,3.88827,3.874,1.18054,0.407975,-2.67666,0.601181,1.18023,0.407831
150153,16.5552,6.92821,10.9713,3.88827,2.66139,1.18054,-2.09448,-2.67666,-1.63528,1.18023,-2.09372
150154,11.8226,4.20223,10.9713,3.874,2.66139,0.407975,-2.09448,0.601181,-1.63528,0.407831,-2.09372
150155,8.15969,26.2315,7.97052,8.90998,6.29847,1.74275,0.713286,-3.12931,-3.04445,1.74269,0.7132
150156,2.65855,26.2315,11.9035,8.90998,4.67064,1.74275,1.58772,-3.12931,2.77591,1.74269,1.58749
150157,10.2053,26.2315,7.35061,8.90998,3.41234,1.74275,1.40158,-3.12931,0.956291,1.74269,1.40115
150158,5.51273,7.97052,11.9035,6.29847,4.67064,0.713286,1.58772,-3.04445,2.77591,0.7132,1.58749
150159,9.14346,7.97052,7.35061,6.29847,3.41234,0.713286,1.40158,-3.04445,0.956291,0.7132,1.40115
150160,6.44864,11.9035,7.35061,4.67064,3.41234,1.58772,1.40158,2.77591,0.956291,1.58749,1.40115
150161,9.4708,16.5924,4.25109,10.3571,4.24907,-1.04856,0.0182164,1.65574,2.5713,-1.04852,0.0182108
150162,8.57539,16.5924,3.94053,10.3571,3.61405,-1.04856,-0.421013,1.65574,3.00213,-1.04852,-0.420843
150163,9.01124,16.5924,3.05092,10.3571,2.9369,-1.04856,-0.275536,1.65574,0.124015,-1.04852,-0.275362
150164,2.42157,4.25109,3.94053,4.24907,3.61405,0.0182164,-0.421013,2.5713,3.00213,0.0182108,-0.420843
150165,6.95816,4.25109,3.05092,4.24907,2.9369,0.0182164,-0.275536,2.5713,0.124015,0.0182108,-0.275362
150166,6.68629,3.94053,3.05092,3.61405,2.9369,-0.421013,-0.275536,3.00213,0.124015,-0.420843,-0.275362
150167,6.88868,5.76159,4.36719,5.22232,4.30217,-0.45023,-0.171927,-1.84068,2.85613,-0.450144,-0.171876
150168,8.37765,5.76159,6.75471,5.22232,3.92143,-0.45023,-1.13929,-1.84068,2.4095,-0.450144,-1.139
150169,8.17216,5.76159,9.15468,5.22232,2.59342,-0.45023,-1.93367,-1.84068,-0.188345,-0.450144,-1.93287
150170,4.5228,4.36719,6.75471,4.30217,3.92143,-0.171927,-1.13929,2.85613,2.4095,-0.171876,-1.139
150171,9.52354,4.36719,9.15468,4.30217,2.59342,-0.171927,-1.93367,2.85613,-0.188345,-0.171876,-1.93287
150172,6.77203,6.75471,9.15468,3.92143,2.59342,-1.13929,-1.93367,2.4095,-0.188345,-1.139,-1.93287
150173,10.774,19.095,6.63823,6.27797,4.57955,1.77732,0.915675,0.947831,-1.32535,1.77719,0.915483
150174,8.0751,19.095,5.08314,6.27797,4.43044,1.77732,0.535919,0.947831,0.112793,1.77719,0.53578
150175,9.27303,19.095,6.25748,6.27797,4.09723,1.77732,0.986217,0.947831,-1.03049,1.77719,0.985965
150176,6.21202,6.63823,5.08314,4.57955,4.43044,0.915675,0.535919,-1.32535,0.112793,0.915483,0.53578
150177,1.32932,6.63823,6.25748,4.57955,4.09723,0.915675,0.986217,-1.32535,-1.03049,0.915483,0.985965
150178,4.97479,5.08314,6.25748,4.43044,4.09723,0.535919,0.986217,0.112793,-1.03049,0.53578,0.985965
150179,7.03651,16.5366,5.38406,10.8684,5.296,0.981413,0.181042,1.4602,1.04319,0.981377,0.181006
150180,5.95085,16.5366,7.10974,10.8684,3.67441,0.981413,1.27842,1.4602,2.37267,0.981377,1.27807
150181,9.8238,16.5366,10.5213,10.8684,2.62668,0.981413,2.06482,1.4602,3.05481,0.981377,2.06403
150182,7.46817,5.38406,7.10974,5.296,3.67441,0.181042,1.27842,1.04319,2.37267,0.181006,1.27807
150183,10.2279,5.38406,10.5213,5.296,2.62668,0.181042,2.06482,1.04319,3.05481,0.181006,2.06403
150184,3.26854,7.10974,10.5213,3.67441,2.62668,1.27842,2.06482,2.37267,3.05481,1.27807,2.06403
150185,2.86058,15.0611,9.50771,8.58312,4.66641,1.16207,1.33826,-3.11495,2.75264,1.16201,1.33804
150186,9.18483,15.0611,4.08351,8.58312,4.0103,1.16207,-0.189006,-3.11495,-2.534,1.16201,-0.188941
150187,9.39279,15.0611,3.30457,8.58312,3.0982,1.16207,0.361525,-3.11495,1.26689,1.16201,0.361324
150188,8.43397,9.50771,4.08351,4.66641,4.0103,1.33826,-0.189006,2.75264,-2.534,1.33804,-0.188941
150189,6.48352,9.50771,3.30457,4.66641,3.0982,1.33826,0.361525,2.75264,1.26689,1.33804,0.361324
150190,6.97344,4.08351,3.30457,4.0103,3.0982,-0.189006,0.361525,-2.534,1.26689,-0.188941,0.361324
150191,10.7304,39.162,25.9604,19.3106,17.5993,1.33297,0.93978,-1.96626,-1.55086,1.33296,0.939767
150192,3.76265,39.162,19.4896,19.3106,11.7046,1.33297,1.09743,-1.96626,-2.05443,1.33296,1.0974
150193,4.78867,39.162,27.5052,19.3106,10.9152,1.33297,1.57543,-1.96626,-1.74191,1.33296,1.57539
150194,7.63116,25.9604,19.4896,17.5993,11.7046,0.93978,1.09743,-1.55086,-2.05443,0.939767,1.0974
150195,9.53136,25.9604,27.5052,17.5993,10.9152,0.93978,1.57543,-1.55086,-1.74191,0.939767,1.57539
150196,6.4735,19.4896,27.5052,11.7046,10.9152,1.09743,1.57543,-2.05443,-1.74191,1.0974,1.57539
150197,2.8266,20.1669,18.5599,17.1507,14.6471,-0.584679,-0.715546,0.751807,0.631438,-0.584669,-0.71553
150198,9.45476,20.1669,22.1189,17.1507,12.3014,-0.584679,-1.19162,0.751807,0.540799,-0.584669,-1.19159
150199,9.33693,20.1669,14.8818,17.1507,11.8491,-0.584679,-0.700974,0.751807,0.100814,-0.584669,-0.70095
150200,6.60782,18.5599,22.1189,14.6471,12.3014,-0.715546,-1.19162,0.631438,0.540799,-0.71553,-1.19159
150201,6.98307,18.5599,14.8818,14.6471,11.8491,-0.715546,-0.700974,0.631438,0.100814,-0.71553,-0.70095
150202,8.09416,22.1189,14.8818,12.3014,11.8491,-1.19162,-0.700974,0.540799,0.100814,-1.19159,-0.70095
150203,9.47285,9.56192,3.4623,9.13498,3.44353,0.304349,-0.0997858,-2.55345,-0.613601,0.304329,-0.099739
150204,5.17403,9.56192,3.5703,9.13498,3.40024,0.304349,-0.313524,-2.55345,3.02262,0.304329,-0.313377
150205,10.8323,9.56192,8.37792,9.13498,2.69754,0.304349,1.79933,-2.55345,0.923273,0.304329,1.79861
150206,6.68864,3.4623,3.5703,3.44353,3.40024,-0.0997858,-0.313524,-0.613601,3.02262,-0.099739,-0.313377
150207,7.94895,3.4623,8.37792,3.44353,2.69754,-0.0997858,1.79933,-0.613601,0.923273,-0.099739,1.79861
150208,8.48651,3.5703,8.37792,3.40024,2.69754,-0.313524,1.79933,3.02262,0.923273,-0.313377,1.79861
150209,4.44374,37.7967,28.2624,31.3811,24.2373,0.62901,0.568617,0.741579,0.887896,0.629007,0.568612
150210,13.6525,37.7967,14.2404,31.3811,13.9981,0.62901,0.185653,0.741579,1.21198,0.629007,0.185647
150211,2.75183,37.7967,9.37603,31.3811,7.99614,0.62901,0.579226,0.741579,0.904563,0.629007,0.579181
150212,9.2886,28.2624,14.2404,24.2373,13.9981,0.568617,0.185653,0.887896,1.21198,0.568612,0.185647
150213,0.370771,28.2624,9.37603,24.2373,7.99614,0.568617,0.579226,0.887896,0.904563,0.568612,0.579181
150214,5.30842,14.2404,9.37603,13.9981,7.99614,0.185653,0.579226,1.21198,0.904563,0.185647,0.579181
150215,5.89739,62.6779,29.9541,48.9582,20.8045,0.732175,0.906491,-2.3878,-2.33644,0.732173,0.906482
150216,9.41854,62.6779,9.88287,48.9582,7.53032,0.732175,0.771113,-2.3878,-1.90071,0.732173,0.77105
150217,9.46471,62.6779,4.92574,48.9582,4.86229,0.732175,0.159928,-2.3878,-2.57807,0.732173,0.159891
150218,5.64864,29.9541,9.88287,20.8045,7.53032,0.906491,0.771113,-2.33644,-1.90071,0.906482,0.77105
150219,7.92283,29.9541,4.92574,20.8045,4.86229,0.906491,0.159928,-2.33644,-2.57807,0.906482,0.159891
150220,5.4236,9.88287,4.92574,7.53032,4.86229,0.771113,0.159928,-1.90071,-2.57807,0.77105,0.159891
150221,7.46098,75.9365,37.6892,63.4693,34.029,0.616948,0.459744,-1.54468,-1.57746,0.616948,0.459742
150222,5.24372,75.9365,13.6253,63.4693,10.0281,0.616948,0.823497,-1.54468,-1.57455,0.616948,0.823459
150223,10.3683,75.9365,10.9478,63.4693,7.02443,0.616948,1.01297,-1.54468,-1.83692,0.616948,1.01288
150224,6.76026,37.6892,13.6253,34.029,10.0281,0.459744,0.823497,-1.57746,-1.57455,0.459742,0.823459
150225,9.604,37.6892,10.9478,34.029,7.02443,0.459744,1.01297,-1.57746,-1.83692,0.459742,1.01288
150226,2.71943,13.6253,10.9478,10.0281,7.02443,0.823497,1.01297,-1.57455,-1.83692,0.823459,1.01288
