,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
75067,7.64273,20.4758,13.0883,6.38801,4.69853,1.83268,1.68369,-2.82574,-1.24454,1.83255,1.68345
75068,10.1263,19.458,18.9052,18.0797,12.018,0.387999,1.02508,1.77431,1.67511,0.387992,1.02505
75069,5.52049,19.458,6.06142,18.0797,4.16327,0.387999,0.921705,1.77431,1.44534,0.387992,0.921471
75070,8.78556,19.458,2.80106,18.0797,2.71823,0.387999,0.243272,1.77431,3.10345,0.387992,0.243092
75071,1.85909,18.9052,6.06142,12.018,4.16327,1.02508,0.921705,1.67511,1.44534,1.02505,0.921471
75072,9.11893,18.9052,2.80106,12.018,2.71823,1.02508,0.243272,1.67511,3.10345,1.02505,0.243092
75073,5.4723,6.06142,2.80106,4.16327,2.71823,0.921705,0.243272,1.44534,3.10345,0.921471,0.243092
75074,9.32325,9.56441,5.03449,5.23196,4.82203,1.21139,-0.295008,1.82891,2.77827,1.21122,-0.294939
75075,10.3896,9.56441,20.213,5.23196,4.29353,1.21139,2.23088,1.82891,-2.03633,1.21122,2.23058
75076,7.87603,9.56441,7.557,5.23196,3.22753,1.21139,1.49471,1.82891,-0.799606,1.21122,1.49423
75077,15.7972,5.03449,20.213,4.82203,4.29353,-0.295008,2.23088,2.77827,-2.03633,-0.294939,2.23058
75078,11.1229,5.03449,7.557,4.82203,3.22753,-0.295008,1.49471,2.77827,-0.799606,-0.294939,1.49423
75079,5.26401,20.213,7.557,4.29353,3.22753,2.23088,1.49471,-2.03633,-0.799606,2.23058,1.49423
75080,3.29177,46.291,35.2755,21.3631,16.9405,1.40835,1.36322,1.49218,1.3216,1.40834,1.36321
75081,3.51738,46.291,30.2344,21.3631,14.3597,1.40835,1.37583,1.49218,1.29418,1.40834,1.3758
75082,9.77006,46.291,9.27107,21.3631,4.5931,1.40835,1.32749,1.49218,2.51742,1.40834,1.32726
75083,0.500137,35.2755,30.2344,16.9405,14.3597,1.36322,1.37583,1.3216,1.29418,1.36321,1.3758
75084,9.64113,35.2755,9.27107,16.9405,4.5931,1.36322,1.32749,1.3216,2.51742,1.36321,1.32726
75085,9.25603,30.2344,9.27107,14.3597,4.5931,1.37583,1.32749,1.29418,2.51742,1.3758,1.32726
75086,10.5262,45.9753,34.4506,40.524,33.5665,0.513039,0.229004,-2.17994,-2.14881,0.513037,0.229003
75087,8.73015,45.9753,18.4503,40.524,16.9879,0.513039,0.411973,-2.17994,-2.50016,0.513037,0.411966
75088,19.2196,45.9753,11.0966,40.524,2.37544,0.513039,2.22289,-2.17994,-2.38047,0.513037,2.22193
75089,9.32715,34.4506,18.4503,33.5665,16.9879,0.229004,0.411973,-2.14881,-2.50016,0.229003,0.411966
75090,21.6216,34.4506,11.0966,33.5665,2.37544,0.229004,2.22289,-2.14881,-2.38047,0.229003,2.22193
75091,15.3395,18.4503,11.0966,16.9879,2.37544,0.411973,2.22289,-2.50016,-2.38047,0.411966,2.22193
75092,4.97834,13.8122,11.5158,5.58825,3.5304,1.55431,1.85104,-0.193283,0.93985,1.55415,1.85062
75093,8.46399,13.8122,7.53245,5.58825,2.51862,1.55431,1.75935,-0.193283,1.75442,1.55415,1.75852
75094,5.32125,13.8122,13.1425,5.58825,2.51114,1.55431,2.33898,-0.193283,1.02957,1.55415,2.33811
75095,2.75272,11.5158,7.53245,3.5304,2.51862,1.85104,1.75935,0.93985,1.75442,1.85062,1.75852
75096,1.53289,11.5158,13.1425,3.5304,2.51114,1.85104,2.33898,0.93985,1.02957,1.85062,2.33811
75097,3.52412,7.53245,13.1425,2.51862,2.51114,1.75935,2.33898,1.75442,1.02957,1.75852,2.33811
75098,4.74143,17.2489,17.4304,10.0351,9.56966,-1.1368,-1.20708,3.03326,2.55565,-1.13676,-1.20703
75099,11.2779,17.2489,23.6238,10.0351,8.89167,-1.1368,-1.63281,3.03326,1.89286,-1.13676,-1.63275
75100,4.42425,17.2489,11.38,10.0351,7.34643,-1.1368,-1.00501,3.03326,2.54094,-1.13676,-1.00493
75101,7.1859,17.4304,23.6238,9.56966,8.89167,-1.20708,-1.63281,2.55565,1.89286,-1.20703,-1.63275
75102,1.7419,17.4304,11.38,9.56966,7.34643,-1.20708,-1.00501,2.55565,2.54094,-1.20703,-1.00493
75103,7.35511,23.6238,11.38,8.89167,7.34643,-1.63281,-1.00501,1.89286,2.54094,-1.63275,-1.00493
75104,17.1798,42.8703,7.85693,7.89949,6.82276,-2.37593,-0.543683,2.87326,0.540619,-2.37584,-0.543624
75105,12.5452,42.8703,11.2201,7.89949,3.18019,-2.37593,-1.93315,2.87326,-0.996978,-2.37584,-1.93262
75106,7.74616,42.8703,11.7905,7.89949,3.09658,-2.37593,-2.01239,2.87326,0.219747,-2.37584,-2.01183
75107,11.6345,7.85693,11.2201,6.82276,3.18019,-0.543683,-1.93315,0.540619,-0.996978,-0.543624,-1.93262
75108,8.84321,7.85693,11.7905,6.82276,3.09658,-0.543683,-2.01239,0.540619,0.219747,-0.543624,-2.01183
75109,3.14284,11.2201,11.7905,3.18019,3.09658,-1.93315,-2.01239,-0.996978,0.219747,-1.93262,-2.01183
75110,8.53695,18.4373,12.7368,4.86952,3.273,2.0066,2.03497,1.75825,-2.15216,2.00637,2.03446
75111,6.927,18.4373,9.13708,4.86952,2.77226,2.0066,1.8619,1.75825,-2.0774,2.00637,1.86121
75112,22.3194,18.4373,6.93317,4.86952,2.56999,2.0066,-1.64917,1.75825,1.19347,2.00637,-1.64839
75113,0.585983,12.7368,9.13708,3.273,2.77226,2.03497,1.8619,-2.15216,-2.0774,2.03446,1.86121
75114,18.6686,12.7368,6.93317,3.273,2.56999,2.03497,-1.64917,-2.15216,1.19347,2.03446,-1.64839
75115,16.6991,9.13708,6.93317,2.77226,2.56999,1.8619,-1.64917,-2.0774,1.19347,1.86121,-1.64839
75116,10.2662,92.5378,70.4665,21.8532,11.7906,-2.12217,-2.47391,-2.77461,-2.25069,-2.12216,-2.47387
75117,15.2915,92.5378,7.83314,21.8532,2.79149,-2.12217,-1.69146,-2.77461,0.958348,-2.12216,-1.69079
75118,14.0056,92.5378,10.7348,21.8532,2.65502,-2.12217,-2.07448,-2.77461,-0.813043,-2.12216,-2.07372
75119,12.054,70.4665,7.83314,11.7906,2.79149,-2.47391,-1.69146,-2.25069,0.958348,-2.47387,-1.69079
75120,7.82809,70.4665,10.7348,11.7906,2.65502,-2.47391,-2.07448,-2.25069,-0.813043,-2.47387,-2.07372
75121,4.33591,7.83314,10.7348,2.79149,2.65502,-1.69146,-2.07448,0.958348,-0.813043,-1.69079,-2.07372
75122,2.16368,6.71469,5.63182,5.88905,4.26022,0.523271,0.782069,-2.84851,-2.50409,0.523194,0.781868
75123,18.3836,6.71469,19.9535,5.88905,4.05443,0.523271,-2.27624,-2.84851,-2.6771,0.523194,-2.27591
75124,7.41495,6.71469,3.87423,5.88905,3.84897,0.523271,-0.111193,-2.84851,1.84348,0.523194,-0.111151
75125,18.1481,5.63182,19.9535,4.26022,4.05443,0.782069,-2.27624,-2.50409,-2.6771,0.781868,-2.27591
75126,7.63444,5.63182,3.87423,4.26022,3.84897,0.782069,-0.111193,-2.50409,1.84348,0.781868,-0.111151
75127,11.8348,19.9535,3.87423,4.05443,3.84897,-2.27624,-0.111193,-2.6771,1.84348,-2.27591,-0.111151
75128,5.34169,27.14,26.5958,9.96147,6.44707,1.6599,2.09524,2.58382,3.11813,1.65985,2.09511
75129,37.7214,27.14,13.4283,9.96147,4.8484,1.6599,-1.67752,2.58382,-0.804301,1.65985,-1.6773
75130,9.80863,27.14,17.903,9.96147,3.74651,1.6599,2.24614,2.58382,0.904573,1.65985,2.24575
75131,36.634,26.5958,13.4283,6.44707,4.8484,2.09524,-1.67752,3.11813,-0.804301,2.09511,-1.6773
75132,8.73776,26.5958,17.903,6.44707,3.74651,2.09524,2.24614,3.11813,0.904573,2.09511,2.24575
75133,30.669,13.4283,17.903,4.8484,3.74651,-1.67752,2.24614,-0.804301,0.904573,-1.6773,2.24575
75134,1.68818,76.1864,72.9088,15.1486,13.8263,2.29839,2.34667,-1.95137,-2.06334,2.29837,2.34664
75135,53.2497,76.1864,8.88649,15.1486,2.9804,2.29839,-1.75616,-1.95137,0.898747,2.29837,-1.75557
75136,39.5873,76.1864,5.36938,15.1486,2.73258,2.29839,-1.29625,-1.95137,1.49599,2.29837,-1.29561
75137,50.6798,72.9088,8.88649,13.8263,2.9804,2.34667,-1.75616,-2.06334,0.898747,2.34664,-1.75557
75138,37.5525,72.9088,5.36938,13.8263,2.73258,2.34667,-1.29625,-2.06334,1.49599,2.34664,-1.29561
75139,2.24762,8.88649,5.36938,2.9804,2.73258,-1.75616,-1.29625,0.898747,1.49599,-1.75557,-1.29561
75140,10.1511,369.644,38.1652,64.3625,9.52196,2.43349,2.06553,2.927,2.99288,2.43349,2.06547
75141,16.8628,369.644,10.2651,64.3625,4.16984,2.43349,1.54989,2.927,2.83191,2.43349,1.5496
75142,24.1128,369.644,10.5197,64.3625,2.72281,2.43349,2.02749,2.927,0.251867,2.43349,2.02677
75143,3.54041,38.1652,10.2651,9.52196,4.16984,2.06553,1.54989,2.99288,2.83191,2.06547,1.5496
75144,9.91381,38.1652,10.5197,9.52196,2.72281,2.06553,2.02749,2.99288,0.251867,2.06547,2.02677
75145,6.23237,10.2651,10.5197,4.16984,2.72281,1.54989,2.02749,2.83191,0.251867,1.5496,2.02677
75146,4.0767,17.4146,10.4679,6.46036,5.64621,-1.64842,-1.22815,3.00824,-2.74865,-1.64829,-1.22801
75147,9.02946,17.4146,11.0499,6.46036,3.92032,-1.64842,-1.69628,3.00824,0.74117,-1.64829,-1.69594
75148,7.79349,17.4146,9.06398,6.46036,2.73552,-1.64842,-1.86747,3.00824,-0.931764,-1.64829,-1.86676
75149,9.46562,10.4679,11.0499,5.64621,3.92032,-1.22815,-1.69628,-2.74865,0.74117,-1.22801,-1.69594
75150,6.72392,10.4679,9.06398,5.64621,2.73552,-1.22815,-1.86747,-2.74865,-0.931764,-1.22801,-1.86676
75151,4.83252,11.0499,9.06398,3.92032,2.73552,-1.69628,-1.86747,0.74117,-0.931764,-1.69594,-1.86676
75152,9.73592,8.73382,7.06051,6.64079,4.30843,-0.774337,-1.07727,-0.886498,1.33881,-0.774255,-1.07703
75153,16.9379,8.73382,18.1994,6.64079,3.20278,-0.774337,2.42266,-0.886498,2.80034,-0.774255,2.42213
75154,10.7472,8.73382,10.2947,6.64079,2.94809,-0.774337,-1.9224,-0.886498,2.32448,-0.774255,-1.92178
75155,18.4344,7.06051,18.1994,4.30843,3.20278,-1.07727,2.42266,1.33881,2.80034,-1.07703,2.42213
75156,4.6175,7.06051,10.2947,4.30843,2.94809,-1.07727,-1.9224,1.33881,2.32448,-1.07703,-1.92178
75157,27.1703,18.1994,10.2947,3.20278,2.94809,2.42266,-1.9224,2.80034,2.32448,2.42213,-1.92178
75158,9.40554,19.6052,6.75976,4.74369,4.4422,-2.09714,-0.981437,-2.84163,-0.742428,-2.0969,-0.981223
75159,5.6679,19.6052,3.55012,4.74369,2.85471,-2.09714,-0.68381,-2.84163,-2.94007,-2.0969,-0.683404
75160,36.2353,19.6052,14.0161,4.74369,2.59755,-2.09714,2.37006,-2.84163,1.11315,-2.0969,2.36924
75161,6.30723,6.75976,3.55012,4.4422,2.85471,-0.981437,-0.68381,-0.742428,-2.94007,-0.981223,-0.683404
75162,18.6528,6.75976,14.0161,4.4422,2.59755,-0.981437,2.37006,-0.742428,1.11315,-0.981223,2.36924
75163,11.699,3.55012,14.0161,2.85471,2.59755,-0.68381,2.37006,-2.94007,1.11315,-0.683404,2.36924
75164,4.20095,54.9242,45.8325,33.1894,30.6387,-1.08971,-0.958746,0.989924,1.00476,-1.08971,-0.958742
75165,9.73888,54.9242,32.9361,33.1894,19.6711,-1.08971,-1.10434,0.989924,1.36997,-1.08971,-1.10433
75166,4.57024,54.9242,20.9683,33.1894,12.4324,-1.08971,-1.11339,0.989924,0.770806,-1.08971,-1.11336
75167,9.41738,45.8325,32.9361,30.6387,19.6711,-0.958746,-1.10434,1.00476,1.36997,-0.958742,-1.10433
75168,5.43413,45.8325,20.9683,30.6387,12.4324,-0.958746,-1.11339,1.00476,0.770806,-0.958742,-1.11336
75169,9.27886,32.9361,20.9683,19.6711,12.4324,-1.10434,-1.11339,1.36997,0.770806,-1.10433,-1.11336
75170,9.27283,9.30044,5.09092,6.96652,4.72492,-0.797176,-0.390526,-2.50904,-0.578857,-0.7971,-0.390433
75171,20.6839,9.30044,15.1314,6.96652,2.7526,-0.797176,2.38897,-2.50904,-2.02773,-0.7971,2.38825
75172,8.91529,9.30044,6.7681,6.96652,2.67401,-0.797176,-1.58013,-2.50904,1.21369,-0.7971,-1.57941
75173,13.6623,5.09092,15.1314,4.72492,2.7526,-0.390526,2.38897,-0.578857,-2.02773,-0.390433,2.38825
75174,6.92279,5.09092,6.7681,4.72492,2.67401,-0.390526,-1.58013,-0.578857,1.21369,-0.390433,-1.57941
75175,19.9473,15.1314,6.7681,2.7526,2.67401,2.38897,-1.58013,-2.02773,1.21369,2.38825,-1.57941
75176,7.88387,32.6508,12.9463,12.4544,3.78475,-1.6184,-1.90086,-3.1381,2.02032,-1.61836,-1.90048
75177,8.95683,32.6508,10.232,12.4544,3.50694,-1.6184,-1.73311,-3.1381,1.45698,-1.61836,-1.73268
75178,9.69609,32.6508,5.05378,12.4544,3.27373,-1.6184,-1.00027,-3.1381,-1.42877,-1.61836,-0.999876
75179,2.12231,12.9463,10.232,3.78475,3.50694,-1.90086,-1.73311,2.02032,1.45698,-1.90048,-1.73268
75180,7.34033,12.9463,5.05378,3.78475,3.27373,-1.90086,-1.00027,2.02032,-1.42877,-1.90048,-0.999876
75181,6.78454,10.232,5.05378,3.50694,3.27373,-1.73311,-1.00027,1.45698,-1.42877,-1.73268,-0.999876
75182,5.48477,12.5181,20.9046,7.28877,6.40022,1.13578,1.85247,3.0182,-3.01206,1.1357,1.85234
75183,28.0044,12.5181,18.4837,7.28877,5.31886,1.13578,-1.91738,3.0182,-2.11495,1.1357,-1.91719
75184,19.9726,12.5181,10.9943,7.28877,2.56448,1.13578,-2.13483,3.0182,2.45649,1.1357,-2.13401
75185,36.4651,20.9046,18.4837,6.40022,5.31886,1.85247,-1.91738,-3.01206,-2.11495,1.85234,-1.91719
75186,24.5228,20.9046,10.9943,6.40022,2.56448,1.85247,-2.13483,-3.01206,2.45649,1.85234,-2.13401
75187,7.57157,18.4837,10.9943,5.31886,2.56448,-1.91738,-2.13483,-2.11495,2.45649,-1.91719,-2.13401
75188,9.49361,9.78313,6.29129,7.55124,5.19636,0.750981,-0.638031,-2.49847,-2.52037,0.750919,-0.637915
75189,8.62114,9.78313,3.89706,7.55124,3.67446,0.750981,0.345237,-2.49847,1.97235,0.750919,0.3451
75190,5.41762,9.78313,7.36657,7.55124,3.38036,0.750981,1.41464,-2.49847,-1.73795,0.750919,1.4142
75191,8.17295,6.29129,3.89706,5.19636,3.67446,-0.638031,0.345237,-2.52037,1.97235,-0.637915,0.3451
75192,11.5262,6.29129,7.36657,5.19636,3.38036,-0.638031,1.41464,-2.52037,-1.73795,-0.637915,1.4142
75193,7.457,3.89706,7.36657,3.67446,3.38036,0.345237,1.41464,1.97235,-1.73795,0.3451,1.4142
75194,4.28162,31.4259,24.8053,8.1601,5.99413,2.02422,2.09849,-2.34878,-2.95261,2.02414,2.09834
75195,5.51839,31.4259,15.4696,8.1601,5.41425,2.02422,1.71083,-2.34878,-3.13308,2.02414,1.71065
75196,9.40496,31.4259,7.88044,8.1601,5.35968,2.02422,0.935266,-2.34878,-1.52077,2.02414,0.935123
75197,2.41233,24.8053,15.4696,5.99413,5.41425,2.09849,1.71083,-2.95261,-3.13308,2.09834,1.71065
75198,10.1488,24.8053,7.88044,5.99413,5.35968,2.09849,0.935266,-2.95261,-1.52077,2.09834,0.935123
75199,8.69046,15.4696,7.88044,5.41425,5.35968,1.71083,0.935266,-3.13308,-1.52077,1.71065,0.935123
75200,4.15285,21.3699,25.2998,14.6017,14.0224,-0.929039,-1.19573,1.47119,1.3643,-0.92902,-1.1957
75201,9.35069,21.3699,8.59088,14.6017,4.27326,-0.929039,-1.32284,1.47119,2.62621,-0.92902,-1.32258
75202,9.10991,21.3699,5.79306,14.6017,2.6307,-0.929039,-1.4263,1.47119,2.97543,-0.92902,-1.42558
75203,9.27462,25.2998,8.59088,14.0224,4.27326,-1.19573,-1.32284,1.3643,2.62621,-1.1957,-1.32258
75204,8.87374,25.2998,5.79306,14.0224,2.6307,-1.19573,-1.4263,1.3643,2.97543,-1.1957,-1.42558
75205,1.24355,8.59088,5.79306,4.27326,2.6307,-1.32284,-1.4263,2.62621,2.97543,-1.32258,-1.42558
75206,9.26418,11.339,9.79986,11.2839,8.10215,-0.0983438,0.636454,0.904757,1.53946,-0.0983395,0.636407
75207,15.0743,11.339,12.8258,11.2839,3.39724,-0.0983438,-2.00359,0.904757,-0.228377,-0.0983395,-2.00312
75208,17.4948,11.339,10.8467,11.2839,2.77819,-0.0983438,2.03834,0.904757,-0.755844,-0.0983395,2.03764
75209,19.9806,9.79986,12.8258,8.10215,3.39724,0.636454,-2.00359,1.53946,-0.228377,0.636407,-2.00312
75210,14.3677,9.79986,10.8467,8.10215,2.77819,0.636454,2.03834,1.53946,-0.755844,0.636407,2.03764
75211,20.0667,12.8258,10.8467,3.39724,2.77819,-2.00359,2.03834,-0.228377,-0.755844,-2.00312,2.03764
75212,2.05794,33.1601,28.5904,15.6684,13.1313,1.38167,1.41374,-1.71035,-1.85071,1.38165,1.41371
75213,1.2163,33.1601,17.7087,15.6684,9.11996,1.38167,1.28263,-1.71035,-1.71913,1.38165,1.28258
75214,13.6625,33.1601,11.4246,15.6684,2.89276,1.38167,2.05023,-1.71035,0.937036,1.38165,2.04959
75215,2.04588,28.5904,17.7087,13.1313,9.11996,1.41374,1.28263,-1.85071,-1.71913,1.41371,1.28258
75216,12.5037,28.5904,11.4246,13.1313,2.89276,1.41374,2.05023,-1.85071,0.937036,1.41371,2.04959
75217,10.7266,17.7087,11.4246,9.11996,2.89276,1.28263,2.05023,-1.71913,0.937036,1.28258,2.04959
75218,5.32046,6.42863,7.09243,6.42584,5.34599,-0.0245016,0.787611,2.28202,1.9485,-0.0244982,0.787483
75219,11.3904,6.42863,8.62916,6.42584,3.5732,-0.0245016,-1.52883,2.28202,-1.02496,-0.0244982,-1.52843
75220,10.052,6.42863,8.85982,6.42584,2.64933,-0.0245016,-1.87715,2.28202,-1.78764,-0.0244982,-1.87639
75221,21.8431,7.09243,8.62916,5.34599,3.5732,0.787611,-1.52883,1.9485,-1.02496,0.787483,-1.52843
75222,15.9033,7.09243,8.85982,5.34599,2.64933,0.787611,-1.87715,1.9485,-1.78764,0.787483,-1.87639
75223,2.59849,8.62916,8.85982,3.5732,2.64933,-1.52883,-1.87715,-1.02496,-1.78764,-1.52843,-1.87639
75224,3.1076,13.8794,9.63932,7.4013,5.64208,-1.24172,-1.12929,2.88948,2.40366,-1.24163,-1.12915
75225,9.53301,13.8794,4.01454,7.4013,3.1426,-1.24172,-0.728136,2.88948,-0.906013,-1.24163,-0.727785
