,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
45,16.0169,5.58421,15.8155,4.64781,4.15071,-0.624254,2.01315,0.0802127,0.746187,-0.624111,2.01284
46,2.86926,5.58421,3.00255,4.64781,2.96187,-0.624254,-0.161742,0.0802127,0.704998,-0.624111,-0.16164
47,9.24296,15.8155,3.00255,4.15071,2.96187,2.01315,-0.161742,0.746187,0.704998,2.01284,-0.16164
48,8.4737,13.295,6.5973,6.05781,5.51495,1.42267,0.616456,0.994615,2.30739,1.42253,0.616356
49,0.84167,13.295,8.38655,6.05781,3.29015,1.42267,1.58785,0.994615,0.920627,1.42253,1.58737
50,9.00586,13.295,12.8857,6.05781,2.95415,1.42267,2.15261,0.994615,-2.24065,1.42253,2.15199
51,6.88183,6.5973,8.38655,5.51495,3.29015,0.616456,1.58785,2.30739,0.920627,0.616356,1.58737
52,8.99551,6.5973,12.8857,5.51495,2.95415,0.616456,2.15261,2.30739,-2.24065,0.616356,2.15199
53,6.47859,8.38655,12.8857,3.29015,2.95415,1.58785,2.15261,0.920627,-2.24065,1.58737,2.15199
54,10.673,15.1333,15.716,14.5488,8.73338,-0.282422,-1.19257,1.6053,1.57671,-0.282415,-1.19251
55,9.46443,15.1333,10.1019,14.5488,5.90767,-0.282422,-1.13038,1.6053,2.1242,-0.282415,-1.13025
56,16.7256,15.1333,8.49063,14.5488,3.06204,-0.282422,1.67872,1.6053,2.21434,-0.282415,1.67817
57,3.91017,15.716,10.1019,8.73338,5.90767,-1.19257,-1.13038,1.57671,2.1242,-1.19251,-1.13025
58,21.9488,15.716,8.49063,8.73338,3.06204,-1.19257,1.67872,1.57671,2.21434,-1.19251,1.67817
59,17.0037,10.1019,8.49063,5.90767,3.06204,-1.13038,1.67872,2.1242,2.21434,-1.13025,1.67817
60,8.12012,16.3668,11.8499,12.4699,4.92825,0.771279,1.52409,-1.24505,-1.93192,0.771256,1.52388
61,11.4143,16.3668,4.98553,12.4699,3.26122,0.771279,0.987393,-1.24505,2.86536,0.771256,0.986996
62,27.9682,16.3668,11.7092,12.4699,2.65422,0.771279,-2.16423,-1.24505,-2.06498,0.771256,-2.16346
63,5.89987,11.8499,4.98553,4.92825,3.26122,1.52409,0.987393,-1.93192,2.86536,1.52388,0.986996
64,23.005,11.8499,11.7092,4.92825,2.65422,1.52409,-2.16423,-1.93192,-2.06498,1.52388,-2.16346
65,11.9694,4.98553,11.7092,3.26122,2.65422,0.987393,-2.16423,2.86536,-2.06498,0.986996,-2.16346
66,9.81768,155.675,94.8181,34.4449,18.0858,2.18908,2.34076,-1.62844,-1.2755,2.18908,2.34074
67,10.4936,155.675,23.1423,34.4449,6.0813,2.18908,2.01185,-1.62844,-0.969259,2.18908,2.01171
68,5.83003,155.675,14.8779,34.4449,3.93404,2.18908,2.00537,-1.62844,-2.09362,2.18908,2.00502
69,5.17033,94.8181,23.1423,18.0858,6.0813,2.34076,2.01185,-1.2755,-0.969259,2.34074,2.01171
70,7.39457,94.8181,14.8779,18.0858,3.93404,2.34076,2.00537,-1.2755,-2.09362,2.34074,2.00502
71,5.53981,23.1423,14.8779,6.0813,3.93404,2.01185,2.00537,-0.969259,-2.09362,2.01171,2.00502
72,9.64219,15.7998,11.2118,12.4983,8.05086,0.711696,0.859384,3.06891,2.08181,0.711674,0.859324
73,7.09268,15.7998,14.622,12.4983,6.72029,0.711696,1.41295,3.06891,2.79504,0.711674,1.41284
74,7.13798,15.7998,6.78034,12.4983,3.34822,0.711696,1.33117,3.06891,-2.28792,0.711674,1.33073
75,6.58264,11.2118,14.622,8.05086,6.72029,0.859384,1.41295,2.08181,2.79504,0.859324,1.41284
76,8.82432,11.2118,6.78034,8.05086,3.34822,0.859384,1.33117,2.08181,-2.28792,0.859324,1.33073
77,5.41128,14.622,6.78034,6.72029,3.34822,1.41295,1.33117,2.79504,-2.28792,1.41284,1.33073
78,7.3678,423.319,162.857,122.41,46.5537,-1.9123,-1.92433,-1.00778,-0.911981,-1.9123,-1.92433
79,6.94531,423.319,140.319,122.41,38.3377,-1.9123,-1.97143,-1.00778,-0.926617,-1.9123,-1.97142
80,8.68007,423.319,101.794,122.41,33.3482,-1.9123,-1.78111,-1.00778,-1.01135,-1.9123,-1.78111
81,2.04079,162.857,140.319,46.5537,38.3377,-1.92433,-1.97143,-0.911981,-0.926617,-1.92433,-1.97142
82,6.74219,162.857,101.794,46.5537,33.3482,-1.92433,-1.78111,-0.911981,-1.01135,-1.92433,-1.78111
83,7.31008,140.319,101.794,38.3377,33.3482,-1.97143,-1.78111,-0.926617,-1.01135,-1.97142,-1.78111
84,6.26576,9.68431,4.86152,7.84286,4.65329,0.672417,-0.297238,0.143439,-0.255147,0.672364,-0.297164
85,16.5796,9.68431,8.17338,7.84286,2.96829,0.672417,-1.67122,0.143439,2.38582,0.672364,-1.67063
86,9.38774,9.68431,2.92578,7.84286,2.78537,0.672417,0.314067,0.143439,-2.87748,0.672364,0.313848
87,8.87971,4.86152,8.17338,4.65329,2.96829,-0.297238,-1.67122,-0.255147,2.38582,-0.297164,-1.67063
88,7.07349,4.86152,2.92578,4.65329,2.78537,-0.297238,0.314067,-0.255147,-2.87748,-0.297164,0.313848
89,7.35048,8.17338,2.92578,2.96829,2.78537,-1.67122,0.314067,2.38582,-2.87748,-1.67063,0.313848
90,3.31258,4.48266,4.3082,4.35837,3.94522,-0.237067,0.424995,1.56144,2.00134,-0.236999,0.424851
91,9.3833,4.48266,5.76937,4.35837,3.19208,-0.237067,1.19764,1.56144,-1.37814,-0.236999,1.19718
92,3.10685,4.48266,3.78864,4.35837,2.53688,-0.237067,-0.955995,1.56144,2.11463,-0.236999,-0.955352
93,7.58484,4.3082,5.76937,3.94522,3.19208,0.424995,1.19764,2.00134,-1.37814,0.424851,1.19718
94,4.64132,4.3082,3.78864,3.94522,2.53688,0.424995,-0.955995,2.00134,2.11463,0.424851,-0.955352
95,9.48,5.76937,3.78864,3.19208,2.53688,1.19764,-0.955995,-1.37814,2.11463,1.19718,-0.955352
96,8.34888,14.1172,7.53897,7.5154,7.39594,1.24371,0.195842,-2.23934,-2.48068,1.24362,0.195822
97,9.72748,14.1172,4.34933,7.5154,3.96139,1.24371,0.43831,-2.23934,-0.309728,1.24362,0.438164
98,10.7082,14.1172,13.8129,7.5154,2.51739,1.24371,2.38709,-2.23934,-0.274393,1.24362,2.38623
99,9.39182,7.53897,4.34933,7.39594,3.96139,0.195842,0.43831,-2.48068,-0.309728,0.195822,0.438164
100,17.0519,7.53897,13.8129,7.39594,2.51739,0.195842,2.38709,-2.48068,-0.274393,0.195822,2.38623
101,6.93715,4.34933,13.8129,3.96139,2.51739,0.43831,2.38709,-0.309728,-0.274393,0.438164,2.38623
102,4.21975,15.3787,19.3253,6.09514,5.47366,1.5768,1.93391,2.34864,2.98921,1.57666,1.93373
103,9.41329,15.3787,3.52601,6.09514,3.46641,1.5768,0.182696,2.34864,-2.41063,1.57666,0.182612
104,7.04023,15.3787,3.918,6.09514,2.94725,1.5768,0.79031,2.34864,-1.77556,1.57666,0.789888
105,9.4909,19.3253,3.52601,5.47366,3.46641,1.93391,0.182696,2.98921,-2.41063,1.93373,0.182612
106,5.62664,19.3253,3.918,5.47366,2.94725,1.93391,0.79031,2.98921,-1.77556,1.93373,0.789888
107,4.2768,3.52601,3.918,3.46641,2.94725,0.182696,0.79031,-2.41063,-1.77556,0.182612,0.789888
108,13.37,12.5599,6.14941,6.97193,5.64156,1.19387,0.42082,-2.25554,0.966182,1.19377,0.42075
109,20.4184,12.5599,9.37934,6.97193,3.6519,1.19387,-1.59608,-2.25554,-0.701394,1.19377,-1.5957
110,7.41917,12.5599,11.1466,6.97193,3.51466,1.19387,1.82145,-2.25554,2.58402,1.19377,1.82103
111,12.6427,6.14941,9.37934,5.64156,3.6519,0.42082,-1.59608,0.966182,-0.701394,0.42075,-1.5957
112,9.48078,6.14941,11.1466,5.64156,3.51466,0.42082,1.82145,0.966182,2.58402,0.42075,1.82103
113,20.9254,9.37934,11.1466,3.6519,3.51466,-1.59608,1.82145,-0.701394,2.58402,-1.5957,1.82103
114,9.60163,33.5357,12.6472,11.7503,8.93528,-1.70967,-0.882528,-1.21105,-0.795742,-1.70963,-0.882478
115,5.92833,33.5357,11.0344,11.7503,6.26038,-1.70967,-1.16747,-1.21105,-0.799172,-1.70963,-1.16735
116,8.16979,33.5357,8.78348,11.7503,3.11507,-1.70967,-1.69665,-1.21105,-2.66202,-1.70963,-1.69611
117,2.12801,12.6472,11.0344,8.93528,6.26038,-0.882528,-1.16747,-0.795742,-0.799172,-0.882478,-1.16735
118,9.54749,12.6472,8.78348,8.93528,3.11507,-0.882528,-1.69665,-0.795742,-2.66202,-0.882478,-1.69611
119,7.61016,11.0344,8.78348,6.26038,3.11507,-1.16747,-1.69665,-0.799172,-2.66202,-1.16735,-1.69611
120,9.43362,18.9582,8.34256,9.88813,5.81573,-1.2678,-0.901247,3.03744,1.75086,-1.26775,-0.901128
121,19.8843,18.9582,11.5424,9.88813,3.12473,-1.2678,1.98094,3.03744,0.506642,-1.26775,1.98039
122,4.23888,18.9582,10.488,9.88813,2.66611,-1.2678,-2.04615,3.03744,2.84788,-1.26775,-2.04539
123,43.8705,8.34256,11.5424,5.81573,3.12473,-0.901247,1.98094,1.75086,0.506642,-0.901128,1.98039
124,6.42957,8.34256,10.488,5.81573,2.66611,-0.901247,-2.04615,1.75086,2.84788,-0.901128,-2.04539
125,26.3992,11.5424,10.488,3.12473,2.66611,1.98094,-2.04615,0.506642,2.84788,1.98039,-2.04539
126,11.579,106.098,21.2607,34.8479,8.03796,1.77839,1.628,-0.763234,-0.0669274,1.77839,1.62792
127,9.3103,106.098,8.67204,34.8479,4.88087,1.77839,1.17713,-0.763234,-0.401796,1.77839,1.17694
128,62.7374,106.098,10.2503,34.8479,2.9583,1.77839,-1.91428,-0.763234,-1.25777,1.77839,-1.91367
129,3.49464,21.2607,8.67204,8.03796,4.88087,1.628,1.17713,-0.0669274,-0.401796,1.62792,1.17694
130,27.7187,21.2607,10.2503,8.03796,2.9583,1.628,-1.91428,-0.0669274,-1.25777,1.62792,-1.91367
131,17.2303,8.67204,10.2503,4.88087,2.9583,1.17713,-1.91428,-0.401796,-1.25777,1.17694,-1.91367
132,4.69875,45.9653,15.5763,16.8452,4.58953,1.66156,1.89265,-1.95656,-2.45248,1.66154,1.89239
133,14.3447,45.9653,18.0068,16.8452,3.83433,1.66156,2.22835,-1.95656,0.149464,1.66154,2.22798
134,10.8888,45.9653,4.21176,16.8452,3.59925,1.66156,0.574819,-1.95656,-1.09774,1.66154,0.574596
135,7.97963,15.5763,18.0068,4.58953,3.83433,1.89265,2.22835,-2.45248,0.149464,1.89239,2.22798
136,7.60167,15.5763,4.21176,4.58953,3.59925,1.89265,0.574819,-2.45248,-1.09774,1.89239,0.574596
137,7.96965,18.0068,4.21176,3.83433,3.59925,2.22835,0.574819,0.149464,-1.09774,2.22798,0.574596
138,8.58338,76.8974,49.4806,30.0921,21.8333,1.59067,1.45862,1.34251,1.03414,1.59066,1.45861
139,9.7919,76.8974,50.9238,30.0921,17.5639,1.59067,1.72646,1.34251,0.950522,1.59066,1.72645
140,7.94861,76.8974,16.4508,30.0921,3.12409,1.59067,2.34521,1.34251,1.29768,1.59066,2.34465
141,5.52272,49.4806,50.9238,21.8333,17.5639,1.45862,1.72646,1.03414,0.950522,1.45861,1.72645
142,8.12564,49.4806,16.4508,21.8333,3.12409,1.45862,2.34521,1.03414,1.29768,1.45861,2.34465
143,5.65695,50.9238,16.4508,17.5639,3.12409,1.72646,2.34521,0.950522,1.29768,1.72645,2.34465
144,8.98072,13.4708,7.93564,5.58382,4.92319,-1.52774,-1.05632,1.20886,3.10824,-1.52758,-1.05614
145,19.8907,13.4708,8.66001,5.58382,3.94188,-1.52774,1.42376,1.20886,0.599429,-1.52758,1.42344
146,23.7281,13.4708,11.6465,5.58382,2.50882,-1.52774,2.21649,1.20886,-0.274887,-1.52758,2.21563
147,16.3657,7.93564,8.66001,4.92319,3.94188,-1.05632,1.42376,3.10824,0.599429,-1.05614,1.42344
148,17.7043,7.93564,11.6465,4.92319,2.50882,-1.05632,2.21649,3.10824,-0.274887,-1.05614,2.21563
149,3.6682,8.66001,11.6465,3.94188,2.50882,1.42376,2.21649,0.599429,-0.274887,1.42344,2.21563
150,12.9801,7.69073,6.37603,7.6151,5.69524,-0.140141,-0.483904,0.777814,-1.93164,-0.140128,-0.483826
151,11.8513,7.69073,12.6701,7.6151,3.77469,-0.140141,1.88107,0.777814,-2.71984,-0.140128,1.8807
152,13.7281,7.69073,13.413,7.6151,3.03365,-0.140141,-2.16653,0.777814,-2.04731,-0.140128,-2.16594
153,8.90637,6.37603,12.6701,5.69524,3.77469,-0.483904,1.88107,-1.93164,-2.71984,-0.483826,1.8807
154,8.53149,6.37603,13.413,5.69524,3.03365,-0.483904,-2.16653,-1.93164,-2.04731,-0.483826,-2.16594
155,25.9591,12.6701,13.413,3.77469,3.03365,1.88107,-2.16653,-2.71984,-2.04731,1.8807,-2.16594
156,7.88243,35.815,28.3701,9.46929,7.97675,2.0055,1.94157,-0.222693,-1.13263,2.00544,1.94148
157,0.325472,35.815,17.4179,9.46929,4.51589,2.0055,2.02578,-0.222693,-0.253186,2.00544,2.02552
158,43.2277,35.815,14.6089,9.46929,2.87665,2.0055,-2.30828,-0.222693,0.18007,2.00544,-2.30762
159,6.02488,28.3701,17.4179,7.97675,4.51589,1.94157,2.02578,-1.13263,-0.253186,1.94148,2.02552
160,45.3839,28.3701,14.6089,7.97675,2.87665,1.94157,-2.30828,-1.13263,0.18007,1.94148,-2.30762
161,30.2529,17.4179,14.6089,4.51589,2.87665,2.02578,-2.30828,-0.253186,0.18007,2.02552,-2.30762
162,1.17118,38.051,27.7618,14.6613,10.0893,1.60749,1.67054,-2.72618,-2.65664,1.60746,1.67049
163,34.5109,38.051,10.5069,14.6613,2.81601,1.60749,-1.99134,-2.72618,2.67306,1.60746,-1.99066
164,10.6244,38.051,3.18688,14.6613,2.65399,1.60749,0.622557,-2.72618,2.02757,1.60746,0.622119
165,30.2648,27.7618,10.5069,10.0893,2.81601,1.67054,-1.99134,-2.65664,2.67306,1.67049,-1.99066
166,9.53728,27.7618,3.18688,10.0893,2.65399,1.67054,0.622557,-2.65664,2.02757,1.67049,0.622119
167,11.7833,10.5069,3.18688,2.81601,2.65399,-1.99134,0.622557,2.67306,2.02757,-1.99066,0.622119
168,7.15472,7.52215,17.499,6.02437,5.11383,-0.691141,-1.90125,0.75203,0.562618,-0.691049,-1.90105
169,9.33203,7.52215,5.21909,6.02437,3.54716,-0.691141,-0.936058,0.75203,-2.29774,-0.691049,-0.935733
170,6.14906,7.52215,4.16522,6.02437,2.84953,-0.691141,-0.926929,0.75203,2.42988,-0.691049,-0.926428
171,9.37045,17.499,5.21909,5.11383,3.54716,-1.90125,-0.936058,0.562618,-2.29774,-1.90105,-0.935733
172,7.06156,17.499,4.16522,5.11383,2.84953,-1.90125,-0.926929,0.562618,2.42988,-1.90105,-0.926428
173,4.39408,5.21909,4.16522,3.54716,2.84953,-0.936058,-0.926929,-2.29774,2.42988,-0.935733,-0.926428
174,8.18159,30.1253,18.599,14.3784,12.3836,1.37023,0.964108,-1.36651,-0.90359,1.37021,0.964081
175,9.44685,30.1253,22.998,14.3784,10.0725,1.37023,1.46691,-1.36651,-0.548916,1.37021,1.46686
176,2.14634,30.1253,16.9602,14.3784,7.84263,1.37023,1.40608,-1.36651,-1.56652,1.37021,1.406
177,6.88692,18.599,22.998,12.3836,10.0725,0.964108,1.46691,-0.90359,-0.548916,0.964081,1.46686
178,7.84308,18.599,16.9602,12.3836,7.84263,0.964108,1.40608,-0.90359,-1.56652,0.964081,1.406
179,8.61261,22.998,16.9602,10.0725,7.84263,1.46691,1.40608,-0.548916,-1.56652,1.46686,1.406
180,3.51363,35.8031,17.984,11.087,5.60824,-1.84052,-1.83313,2.18199,1.74325,-1.84048,-1.83296
181,8.86932,35.8031,6.88335,11.087,3.00644,-1.84052,-1.46985,2.18199,0.503613,-1.84048,-1.46929
182,31.179,35.8031,10.8772,11.087,2.62664,-1.84052,2.09915,2.18199,2.96553,-1.84048,2.09837
183,5.12865,17.984,6.88335,5.60824,3.00644,-1.83313,-1.46985,1.74325,0.503613,-1.83296,-1.46929
184,31.1952,17.984,10.8772,5.60824,2.62664,-1.83313,2.09915,1.74325,2.96553,-1.83296,2.09837
185,13.0793,6.88335,10.8772,3.00644,2.62664,-1.46985,2.09915,0.503613,2.96553,-1.46929,2.09837
186,12.0645,25.1717,7.89733,9.9656,7.32269,-1.57801,-0.393382,-2.0496,-2.70221,-1.57795,-0.393343
187,9.42183,25.1717,8.02049,9.9656,3.8074,-1.57801,-1.3763,-2.0496,2.52249,-1.57795,-1.37596
188,11.0892,25.1717,5.99774,9.9656,3.35188,-1.57801,-1.18559,-2.0496,0.373987,-1.57795,-1.18518
189,7.5969,7.89733,8.02049,7.32269,3.8074,-0.393382,-1.3763,-2.70221,2.52249,-0.393343,-1.37596
190,10.6848,7.89733,5.99774,7.32269,3.35188,-0.393382,-1.18559,-2.70221,0.373987,-0.393343,-1.18518
191,6.31428,8.02049,5.99774,3.8074,3.35188,-1.3763,-1.18559,2.52249,0.373987,-1.37596,-1.18518
192,9.48048,31.6603,6.74288,17.1284,6.1472,1.22464,0.436451,3.00981,2.5683,1.22462,0.43639
193,10.498,31.6603,6.33163,17.1284,4.11203,1.22464,0.997004,3.00981,-1.96188,1.22462,0.996753
194,7.00844,31.6603,3.75491,17.1284,3.35166,1.22464,0.484868,3.00981,-2.73884,1.22462,0.484645
195,8.3152,6.74288,6.33163,6.1472,4.11203,0.436451,0.997004,2.5683,-1.96188,0.43639,0.996753
196,4.27724,6.74288,3.75491,6.1472,3.35166,0.436451,0.484868,2.5683,-2.73884,0.43639,0.484645
197,3.43288,6.33163,3.75491,4.11203,3.35166,0.997004,0.484868,-1.96188,-2.73884,0.996753,0.484645
198,9.50881,7.58266,4.52203,5.25048,4.46997,-0.910595,-0.150667,2.1178,-0.275184,-0.910449,-0.150625
199,9.45198,7.58266,11.0393,5.25048,3.18234,-0.910595,-1.91549,2.1178,-0.873773,-0.910449,-1.91496
200,16.9528,7.58266,11.6469,5.25048,2.75739,-0.910595,2.11955,2.1178,-1.77414,-0.910449,2.11883
201,7.76938,4.52203,11.0393,4.46997,3.18234,-0.150667,-1.91549,-0.275184,-0.873773,-0.150625,-1.91496
202,10.7176,4.52203,11.6469,4.46997,2.75739,-0.150667,2.11955,-0.275184,-1.77414,-0.150625,2.11883
203,21.4806,11.0393,11.6469,3.18234,2.75739,-1.91549,2.11955,-0.873773,-1.77414,-1.91496,2.11883
204,12.9315,29.4098,30.2242,10.4321,7.58854,1.69653,2.059,1.75286,-2.99563,1.69648,2.0589
205,3.32103,29.4098,11.407,10.4321,5.52972,1.69653,1.35246,1.75286,2.02593,1.69648,1.3523
206,4.67935,29.4098,6.4885,10.4321,3.10615,1.69653,1.36669,1.75286,2.53752,1.69648,1.36618
207,9.26579,30.2242,11.407,7.58854,5.52972,2.059,1.35246,-2.99563,2.02593,2.0589,1.3523
208,5.08403,30.2242,6.4885,7.58854,3.10615,2.059,1.36669,-2.99563,2.53752,2.0589,1.36618
209,2.12352,11.407,6.4885,5.52972,3.10615,1.35246,1.36669,2.02593,2.53752,1.3523,1.36618
210,11.1005,35.4219,25.7263,27.5278,20.409,-0.740292,-0.70702,1.54411,2.01291,-0.740287,-0.707012
211,9.74236,35.4219,10.9929,27.5278,5.14809,-0.740292,-1.39174,1.54411,2.00838,-0.740287,-1.39156
212,7.0542,35.4219,9.10231,27.5278,4.44999,-0.740292,-1.34274,1.54411,1.38086,-0.740287,-1.3425
213,7.24654,25.7263,10.9929,20.409,5.14809,-0.70702,-1.39174,2.01291,2.00838,-0.707012,-1.39156
214,8.5761,25.7263,9.10231,20.409,4.44999,-0.70702,-1.34274,2.01291,1.38086,-0.707012,-1.3425
215,3.00666,10.9929,9.10231,5.14809,4.44999,-1.39174,-1.34274,2.00838,1.38086,-1.39156,-1.3425
216,3.07656,53.244,46.0317,27.9547,26.1703,1.26007,1.165,-0.405698,-0.46733,1.26006,1.16499
217,6.7236,53.244,27.1451,27.9547,12.9844,1.26007,1.36774,-0.405698,-0.739231,1.26006,1.36771
218,11.4137,53.244,7.72746,27.9547,2.8527,1.26007,1.65361,-0.405698,1.31283,1.26006,1.65297
219,6.27404,46.0317,27.1451,26.1703,12.9844,1.165,1.36774,-0.46733,-0.739231,1.16499,1.36771
220,14.2542,46.0317,7.72746,26.1703,2.8527,1.165,1.65361,-0.46733,1.31283,1.16499,1.65297
221,8.4073,27.1451,7.72746,12.9844,2.8527,1.36774,1.65361,-0.739231,1.31283,1.36771,1.65297
222,5.48036,9.88234,13.3769,8.00874,6.66922,-0.671246,-1.32025,2.60402,2.25585,-0.671195,-1.32014
223,8.44228,9.88234,16.7499,8.00874,6.12302,-0.671246,-1.66424,2.60402,2.02451,-0.671195,-1.6641
224,8.52236,9.88234,4.37048,8.00874,4.32251,-0.671246,-0.146851,2.60402,1.13193,-0.671195,-0.146807
225,2.72411,13.3769,16.7499,6.66922,6.12302,-1.32025,-1.66424,2.25585,2.02451,-1.32014,-1.6641
226,8.83124,13.3769,4.37048,6.66922,4.32251,-1.32025,-0.146851,2.25585,1.13193,-1.32014,-0.146807
227,9.84585,16.7499,4.37048,6.12302,4.32251,-1.66424,-0.146851,2.02451,1.13193,-1.6641,-0.146807
228,9.52978,69.625,29.0961,37.6404,16.7061,-1.2255,-1.15296,0.0705839,0.440541,-1.2255,-1.15295
229,5.68959,69.625,26.3735,37.6404,15.8863,-1.2255,-1.09369,0.0705839,-0.120173,-1.2255,-1.09367
230,5.98856,69.625,29.3292,37.6404,12.5456,-1.2255,-1.49311,0.0705839,0.00851177,-1.2255,-1.49308
