,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
175033,8.43187,11.6294,8.0704,11.2936,8.06179,-0.243094,-0.0443294,-1.73634,-0.854122,-0.243084,-0.0443256
175034,4.21955,11.6294,3.39593,11.2936,3.15106,-0.243094,-0.390424,-1.73634,-1.03524,-0.243084,-0.390215
175035,1.99929,8.0704,3.39593,8.06179,3.15106,-0.0443294,-0.390424,-0.854122,-1.03524,-0.0443256,-0.390215
175036,9.44412,46.6427,22.1121,40.1059,18.3214,-0.563456,-0.632648,2.87373,2.53316,-0.563454,-0.632639
175037,10.1111,46.6427,22.0202,40.1059,17.9564,-0.563456,-0.660669,2.87373,2.5055,-0.563454,-0.660659
175038,9.54138,46.6427,7.12118,40.1059,3.82288,-0.563456,-1.23371,2.87373,2.52187,-0.563454,-1.23339
175039,0.738698,22.1121,22.0202,18.3214,17.9564,-0.632648,-0.660669,2.53316,2.5055,-0.632639,-0.660659
175040,5.14786,22.1121,7.12118,18.3214,3.82288,-0.632648,-1.23371,2.53316,2.52187,-0.632639,-1.23339
175041,4.79478,22.0202,7.12118,17.9564,3.82288,-0.660669,-1.23371,2.5055,2.52187,-0.660659,-1.23339
175042,9.57271,37.1457,6.98923,9.87683,4.29396,-1.99964,-1.06868,2.26768,-2.81659,-1.99958,-1.06845
175043,5.48739,37.1457,6.21345,9.87683,3.63336,-1.99964,-1.13037,2.26768,2.50284,-1.99958,-1.13003
175044,38.9883,37.1457,14.1033,9.87683,2.80251,-1.99964,2.29899,2.26768,1.73262,-1.99958,2.29829
175045,3.66392,6.98923,6.21345,4.29396,3.63336,-1.06868,-1.13037,-2.81659,2.50284,-1.06845,-1.13003
175046,20.821,6.98923,14.1033,4.29396,2.80251,-1.06868,2.29899,-2.81659,1.73262,-1.06845,2.29829
175047,14.9198,6.21345,14.1033,3.63336,2.80251,-1.13037,2.29899,2.50284,1.73262,-1.13003,2.29829
175048,8.09427,19.927,12.9974,6.42436,4.81139,-1.79805,-1.65071,-0.0310728,-1.6571,-1.79792,-1.65048
175049,4.53401,19.927,7.00479,6.42436,3.50486,-1.79805,-1.31601,-0.0310728,0.812676,-1.79792,-1.31562
175050,20.4029,19.927,8.59131,6.42436,2.5531,-1.79805,1.88366,-0.0310728,1.1955,-1.79792,1.88285
175051,7.88892,12.9974,7.00479,4.81139,3.50486,-1.65071,-1.31601,-1.6571,0.812676,-1.65048,-1.31562
175052,21.0786,12.9974,8.59131,4.81139,2.5531,-1.65071,1.88366,-1.6571,1.1955,-1.65048,1.88285
175053,13.2841,7.00479,8.59131,3.50486,2.5531,-1.31601,1.88366,0.812676,1.1955,-1.31562,1.88285
175054,16.397,6.29487,19.6007,5.99177,4.27079,-0.31629,2.20481,2.96313,2.85638,-0.316242,2.20452
175055,9.39674,6.29487,4.65272,5.99177,3.7285,-0.31629,0.689884,2.96313,-1.3145,-0.316242,0.689644
175056,9.1774,6.29487,6.0241,5.99177,2.96543,-0.31629,-1.33475,2.96313,0.360252,-0.316242,-1.3342
175057,9.67877,19.6007,4.65272,4.27079,3.7285,2.20481,0.689884,2.85638,-1.3145,2.20452,0.689644
175058,20.882,19.6007,6.0241,4.27079,2.96543,2.20481,-1.33475,2.85638,0.360252,2.20452,-1.3342
175059,9.25843,4.65272,6.0241,3.7285,2.96543,0.689884,-1.33475,-1.3145,0.360252,0.689644,-1.3342
175060,6.62684,10.9142,4.99021,5.65177,4.30945,1.27619,0.554491,0.808162,1.98832,1.27604,0.55434
175061,8.94985,10.9142,5.43471,5.65177,3.65301,1.27619,0.951115,0.808162,-2.85005,1.27604,0.950805
175062,8.21378,10.9142,13.1931,5.65177,3.02617,1.27619,2.15209,0.808162,-1.25411,1.27604,2.1515
175063,5.48164,4.99021,5.43471,4.30945,3.65301,0.554491,0.951115,1.98832,-2.85005,0.55434,0.950805
175064,9.81918,4.99021,13.1931,4.30945,3.02617,0.554491,2.15209,1.98832,-1.25411,0.55434,2.1515
175065,6.47639,5.43471,13.1931,3.65301,3.02617,0.951115,2.15209,-2.85005,-1.25411,0.950805,2.1515
175066,3.07924,17.4244,15.0448,8.32551,7.05643,-1.36898,-1.39003,1.62954,2.03232,-1.36891,-1.38993
175067,8.76754,17.4244,6.69717,8.32551,6.45826,-1.36898,-0.270697,1.62954,1.32309,-1.36891,-0.270662
175068,5.18792,17.4244,13.1829,8.32551,3.64856,-1.36898,-1.95798,1.62954,2.3583,-1.36891,-1.95758
175069,9.22912,15.0448,6.69717,7.05643,6.45826,-1.39003,-0.270697,2.03232,1.32309,-1.38993,-0.270662
175070,3.39281,15.0448,13.1829,7.05643,3.64856,-1.39003,-1.95798,2.03232,2.3583,-1.38993,-1.95758
175071,10.4852,6.69717,13.1829,6.45826,3.64856,-0.270697,-1.95798,1.32309,2.3583,-0.270662,-1.95758
175072,9.01742,10.0038,6.8261,9.64807,5.03355,0.270501,0.820537,0.293599,-0.930201,0.270485,0.820388
175073,15.2018,10.0038,8.58326,9.64807,4.54334,0.270501,-1.25039,0.293599,-1.53422,0.270485,-1.25016
175074,11.9892,10.0038,5.66792,9.64807,3.86159,0.270501,0.93278,0.293599,2.59297,0.270485,0.932506
175075,12.2041,6.8261,8.58326,5.03355,4.54334,0.820537,-1.25039,-0.930201,-1.53422,0.820388,-1.25016
175076,9.95594,6.8261,5.66792,5.03355,3.86159,0.820537,0.93278,-0.930201,2.59297,0.820388,0.932506
175077,12.8259,8.58326,5.66792,4.54334,3.86159,-1.25039,0.93278,-1.53422,2.59297,-1.25016,0.932506
175078,12.8559,32.7513,14.0299,17.2464,12.5321,-1.25659,-0.484103,0.405818,0.759502,-1.25657,-0.484087
175079,9.54088,32.7513,8.0607,17.2464,7.29745,-1.25659,-0.453269,0.405818,0.602952,-1.25657,-0.453224
175080,7.41308,32.7513,7.2976,17.2464,6.17935,-1.25659,-0.592688,0.405818,0.193498,-1.25657,-0.59261
175081,1.5463,14.0299,8.0607,12.5321,7.29745,-0.484103,-0.453269,0.759502,0.602952,-0.484087,-0.453224
175082,5.0721,14.0299,7.2976,12.5321,6.17935,-0.484103,-0.592688,0.759502,0.193498,-0.484087,-0.59261
175083,2.91684,8.0607,7.2976,7.29745,6.17935,-0.453269,-0.592688,0.602952,0.193498,-0.453224,-0.59261
175084,5.90738,25.4397,25.4984,7.26079,5.21907,-1.92594,-2.26879,0.0806844,1.20798,-1.92584,-2.26859
175085,2.04783,25.4397,20.4992,7.26079,4.13005,-1.92594,-2.28492,0.0806844,-0.0535652,-1.92584,-2.2846
175086,12.0931,25.4397,7.09082,7.26079,3.93885,-1.92594,-1.19293,0.0806844,-3.06047,-1.92584,-1.19263
175087,5.66009,25.4984,20.4992,5.21907,4.13005,-2.26879,-2.28492,1.20798,-0.0535652,-2.26859,-2.2846
175088,9.38367,25.4984,7.09082,5.21907,3.93885,-2.26879,-1.19293,1.20798,-3.06047,-2.26859,-1.19263
175089,9.36197,20.4992,7.09082,4.13005,3.93885,-2.28492,-1.19293,-0.0535652,-3.06047,-2.2846,-1.19263
175090,2.7095,25.5169,13.5044,23.9576,13.2073,0.358837,0.211549,2.61396,2.57748,0.358833,0.211542
175091,11.4624,25.5169,14.3615,23.9576,11.0233,0.358837,0.75979,2.61396,2.0263,0.358833,0.75976
175092,7.04155,25.5169,7.31128,23.9576,4.72429,0.358837,1.00369,2.61396,2.56072,0.358833,1.0035
175093,9.39993,13.5044,14.3615,13.2073,11.0233,0.211549,0.75979,2.57748,2.0263,0.211542,0.75976
175094,6.48134,13.5044,7.31128,13.2073,4.72429,0.211549,1.00369,2.57748,2.56072,0.211542,1.0035
175095,4.2235,14.3615,7.31128,11.0233,4.72429,0.75979,1.00369,2.0263,2.56072,0.75976,1.0035
175096,15.9598,8.65264,10.3702,6.45074,5.03965,-0.80427,1.34961,2.08963,-3.11938,-0.804181,1.34942
175097,9.70253,8.65264,3.20626,6.45074,3.17511,-0.80427,0.135993,2.08963,-1.71195,-0.804181,0.135919
175098,11.4579,8.65264,5.35717,6.45074,2.90183,-0.80427,1.22295,2.08963,-3.03576,-0.804181,1.22239
175099,7.27778,10.3702,3.20626,5.03965,3.17511,1.34961,0.135993,-3.11938,-1.71195,1.34942,0.135919
175100,0.615284,10.3702,5.35717,5.03965,2.90183,1.34961,1.22295,-3.11938,-3.03576,1.34942,1.22239
175101,5.09396,3.20626,5.35717,3.17511,2.90183,0.135993,1.22295,-1.71195,-3.03576,0.135919,1.22239
175102,3.38197,93.3565,47.9077,19.7207,8.94049,2.23656,2.36301,1.86479,1.65699,2.23654,2.36294
175103,10.0866,93.3565,8.88746,19.7207,4.41116,2.23656,1.32536,1.86479,2.33652,2.23654,1.32511
175104,17.0364,93.3565,10.0553,19.7207,3.14268,2.23656,1.83074,1.86479,-1.36161,2.23654,1.83021
175105,8.07612,47.9077,8.88746,8.94049,4.41116,2.36301,1.32536,1.65699,2.33652,2.36294,1.32511
175106,10.5974,47.9077,10.0553,8.94049,3.14268,2.36301,1.83074,1.65699,-1.36161,2.36294,1.83021
175107,8.37785,8.88746,10.0553,4.41116,3.14268,1.32536,1.83074,2.33652,-1.36161,1.32511,1.83021
175108,4.76059,8.95621,7.77478,8.80323,7.58712,0.185783,0.221533,1.21608,0.625664,0.185769,0.221512
175109,5.0618,8.95621,7.34529,8.80323,5.71891,0.185783,0.737189,1.21608,0.764437,0.185769,0.737082
175110,9.11811,8.95621,4.53762,8.80323,4.53015,0.185783,-0.0524846,1.21608,2.79754,0.185769,-0.0524703
175111,3.55324,7.77478,7.34529,7.58712,5.71891,0.221533,0.737189,0.625664,0.764437,0.221512,0.737082
175112,10.5171,7.77478,4.53762,7.58712,4.53015,0.221533,-0.0524846,0.625664,2.79754,0.221512,-0.0524703
175113,9.58982,7.34529,4.53762,5.71891,4.53015,0.737189,-0.0524846,0.764437,2.79754,0.737082,-0.0524703
175114,12.3288,18.4955,8.41669,9.72236,4.41728,-1.25864,-1.26044,-2.91148,0.0514019,-1.25859,-1.2602
175115,14.4374,18.4955,4.8169,9.72236,3.94592,-1.25864,-0.652353,-2.91148,-0.945582,-1.25859,-0.652147
175116,9.58265,18.4955,12.0996,9.72236,3.92538,-1.25864,-1.7914,-2.91148,1.9465,-1.25859,-1.79106
175117,4.77395,8.41669,4.8169,4.41728,3.94592,-1.26044,-0.652353,0.0514019,-0.945582,-1.2602,-0.652147
175118,7.13548,8.41669,12.0996,4.41728,3.92538,-1.26044,-1.7914,0.0514019,1.9465,-1.2602,-1.79106
175119,9.11634,4.8169,12.0996,3.94592,3.92538,-0.652353,-1.7914,-0.945582,1.9465,-0.652147,-1.79106
175120,7.17612,15.5233,20.228,13.6031,12.669,-0.525232,-1.04426,2.82546,2.96438,-0.525218,-1.04424
175121,10.2863,15.5233,6.39542,13.6031,5.21224,-0.525232,-0.661424,2.82546,-2.15663,-0.525218,-0.661305
175122,3.34168,15.5233,6.33471,13.6031,3.58622,-0.525232,-1.16998,2.82546,2.96638,-0.525218,-1.16963
175123,9.48822,20.228,6.39542,12.669,5.21224,-1.04426,-0.661424,2.96438,-2.15663,-1.04424,-0.661305
175124,0.92727,20.228,6.33471,12.669,3.58622,-1.04426,-1.16998,2.96438,2.96638,-1.04424,-1.16963
175125,4.42249,6.39542,6.33471,5.21224,3.58622,-0.661424,-1.16998,-2.15663,2.96638,-0.661305,-1.16963
175126,6.47961,34.2415,13.8686,13.8981,8.92718,1.55084,1.0088,-2.89981,-2.75374,1.55081,1.00874
175127,13.1895,34.2415,10.6657,13.8981,5.32298,1.55084,1.31904,-2.89981,-1.18517,1.55081,1.31887
175128,0.384513,34.2415,7.78374,13.8981,3.09553,1.55084,1.57301,-2.89981,-2.86619,1.55081,1.57248
175129,9.88607,13.8686,10.6657,8.92718,5.32298,1.0088,1.31904,-2.75374,-1.18517,1.00874,1.31887
175130,3.10618,13.8686,7.78374,8.92718,3.09553,1.0088,1.57301,-2.75374,-2.86619,1.00874,1.57248
175131,6.08752,10.6657,7.78374,5.32298,3.09553,1.31904,1.57301,-1.18517,-2.86619,1.31887,1.57248
175132,9.54778,5.70164,6.08697,5.67314,5.64909,0.0984736,0.390829,3.07595,1.11624,0.0984566,0.390764
175133,7.67493,5.70164,7.53816,5.67314,3.80846,0.0984736,-1.30482,3.07595,-2.56169,0.0984566,-1.30449
175134,9.39504,5.70164,11.3749,5.67314,2.67703,0.0984736,2.12566,3.07595,2.91083,0.0984566,2.12491
175135,12.6174,6.08697,7.53816,5.64909,3.80846,0.390829,-1.30482,1.11624,-2.56169,0.390764,-1.30449
175136,9.7981,6.08697,11.3749,5.64909,2.67703,0.390829,2.12566,1.11624,2.91083,0.390764,2.12491
175137,17.4736,7.53816,11.3749,3.80846,2.67703,-1.30482,2.12566,-2.56169,2.91083,-1.30449,2.12491
175138,5.79139,50.0674,13.2448,10.9276,5.35613,2.2031,1.55482,1.15392,1.51345,2.20305,1.55465
175139,47.1278,50.0674,13.8884,10.9276,3.69968,2.2031,-1.99769,1.15392,1.18378,2.20305,-1.9973
175140,6.4392,50.0674,5.17265,10.9276,2.85558,2.2031,1.20026,1.15392,1.66104,2.20305,1.19969
175141,19.2833,13.2448,13.8884,5.35613,3.69968,1.55482,-1.99769,1.51345,1.18378,1.55465,-1.9973
175142,1.55734,13.2448,5.17265,5.35613,2.85558,1.55482,1.20026,1.51345,1.66104,1.55465,1.19969
175143,14.6108,13.8884,5.17265,3.69968,2.85558,-1.99769,1.20026,1.18378,1.66104,-1.9973,1.19969
175144,2.34185,9.65865,7.23567,7.50773,5.57382,-0.739867,-0.754037,0.982169,0.621799,-0.739805,-0.753923
175145,1.45649,9.65865,7.62646,7.50773,5.55695,-0.739867,-0.838139,0.982169,0.782973,-0.739805,-0.838015
175146,12.1487,9.65865,10.5455,7.50773,5.51484,-0.739867,-1.26466,0.982169,-1.24965,-0.739805,-1.2645
175147,1.04965,7.23567,7.62646,5.57382,5.55695,-0.754037,-0.838139,0.621799,0.782973,-0.753923,-0.838015
175148,9.56385,7.23567,10.5455,5.57382,5.51484,-0.754037,-1.26466,0.621799,-1.24965,-0.753923,-1.2645
175149,9.89273,7.62646,10.5455,5.55695,5.51484,-0.838139,-1.26466,0.782973,-1.24965,-0.838015,-1.2645
175150,12.2803,18.2817,8.36929,9.34736,4.04201,-1.29105,-1.35669,-1.29926,2.0081,-1.29099,-1.35639
175151,10.7657,18.2817,13.3857,9.34736,3.10666,-1.29105,-2.14001,-1.29926,0.904679,-1.29099,-2.13945
175152,8.21213,18.2817,4.2237,9.34736,2.74764,-1.29105,-0.994577,-1.29926,3.13488,-1.29099,-0.994017
175153,4.71576,8.36929,13.3857,4.04201,3.10666,-1.35669,-2.14001,2.0081,0.904679,-1.35639,-2.13945
175154,3.76228,8.36929,4.2237,4.04201,2.74764,-1.35669,-0.994577,2.0081,3.13488,-1.35639,-0.994017
175155,6.33984,13.3857,4.2237,3.10666,2.74764,-2.14001,-0.994577,0.904679,3.13488,-2.13945,-0.994017
175156,6.43383,6.32727,4.85513,4.98865,4.74479,0.716883,0.214129,0.995952,-0.322878,0.716745,0.214076
175157,3.91218,6.32727,4.60779,4.98865,4.36871,0.716883,0.328513,0.995952,1.75272,0.716745,0.328421
175158,6.546,6.32727,3.53967,4.98865,3.3481,0.716883,-0.335315,0.995952,2.22737,0.716745,-0.335155
175159,7.84479,4.85513,4.60779,4.74479,4.36871,0.214129,0.328513,-0.322878,1.75272,0.214076,0.328421
175160,7.9384,4.85513,3.53967,4.74479,3.3481,0.214129,-0.335315,-0.322878,2.22737,0.214076,-0.335155
175161,3.17419,4.60779,3.53967,4.36871,3.3481,0.328513,-0.335315,1.75272,2.22737,0.328421,-0.335155
175162,10.4134,19.7771,5.24638,5.69939,3.86305,-1.91586,-0.822565,2.12136,-0.97209,-1.91569,-0.822312
175163,8.59875,19.7771,3.80092,5.69939,3.73578,-1.91586,-0.184365,2.12136,2.50169,-1.91569,-0.184292
175164,4.73147,19.7771,8.63773,5.69939,2.75075,-1.91586,-1.81096,2.12136,0.714785,-1.91569,-1.81026
175165,7.91292,5.24638,3.80092,3.86305,3.73578,-0.822565,-0.184365,-0.97209,2.50169,-0.822312,-0.184292
175166,5.90685,5.24638,8.63773,3.86305,2.75075,-0.822565,-1.81096,-0.97209,0.714785,-0.822312,-1.81026
175167,7.62185,3.80092,8.63773,3.73578,2.75075,-0.184365,-1.81096,2.50169,0.714785,-0.184292,-1.81026
175168,3.99658,65.4417,46.9776,65.2973,46.9664,0.0664834,0.0216633,-1.86921,-1.81405,0.0664833,0.0216632
175169,6.04884,65.4417,38.3648,65.2973,38.3366,0.0664834,-0.0382224,-1.86921,-1.92656,0.0664833,-0.0382222
175170,12.1099,65.4417,38.7354,65.2973,38.2284,0.0664834,-0.16266,-1.86921,-1.93783,0.0664833,-0.162659
175171,5.41481,46.9776,38.3648,46.9664,38.3366,0.0216633,-0.0382224,-1.81405,-1.92656,0.0216632,-0.0382222
175172,9.43807,46.9776,38.7354,46.9664,38.2284,0.0216633,-0.16266,-1.81405,-1.93783,0.0216632,-0.162659
175173,4.78097,38.3648,38.7354,38.3366,38.2284,-0.0382224,-0.16266,-1.92656,-1.93783,-0.0382222,-0.162659
175174,5.92855,10.9391,16.0545,6.81247,5.78521,-1.0515,-1.67964,-0.326844,-1.03153,-1.0514,-1.67949
175175,8.71451,10.9391,8.32622,6.81247,3.176,-1.0515,-1.61831,-0.326844,-2.47388,-1.0514,-1.6178
175176,16.0562,10.9391,6.03323,6.81247,2.99222,-1.0515,1.32615,-0.326844,2.11593,-1.0514,1.3256
175177,5.71283,16.0545,8.32622,5.78521,3.176,-1.67964,-1.61831,-1.03153,-2.47388,-1.67949,-1.6178
175178,19.6208,16.0545,6.03323,5.78521,2.99222,-1.67964,1.32615,-1.03153,2.11593,-1.67949,1.3256
175179,13.8675,8.32622,6.03323,3.176,2.99222,-1.61831,1.32615,-2.47388,2.11593,-1.6178,1.3256
175180,10.8175,31.3523,29.069,25.3294,16.0168,-0.676625,-1.20281,-2.66907,-2.6562,-0.67662,-1.20279
175181,9.13727,31.3523,12.5537,25.3294,9.62992,-0.676625,-0.76071,-2.66907,3.03173,-0.67662,-0.760672
175182,2.36761,31.3523,9.25108,25.3294,7.01395,-0.676625,-0.778754,-2.66907,-2.81213,-0.67662,-0.77868
175183,9.19897,29.069,12.5537,16.0168,9.62992,-1.20281,-0.76071,-2.6562,3.03173,-1.20279,-0.760672
175184,4.83749,29.069,9.25108,16.0168,7.01395,-1.20281,-0.778754,-2.6562,-2.81213,-1.20279,-0.77868
175185,3.61512,12.5537,9.25108,9.62992,7.01395,-0.76071,-0.778754,3.03173,-2.81213,-0.760672,-0.77868
175186,1.60569,115.967,64.8927,74.3084,41.8753,-1.01478,-1.00558,0.688001,0.66226,-1.01478,-1.00558
175187,3.67066,115.967,48.4832,74.3084,31.9314,-1.01478,-0.978659,0.688001,0.623572,-1.01478,-0.978655
175188,12.8413,115.967,11.0951,74.3084,7.04625,-1.01478,-1.02631,0.688001,0.127772,-1.01478,-1.02622
175189,1.78081,64.8927,48.4832,41.8753,31.9314,-1.00558,-0.978659,0.66226,0.623572,-1.00558,-0.978655
175190,9.27279,64.8927,11.0951,41.8753,7.04625,-1.00558,-1.02631,0.66226,0.127772,-1.00558,-1.02622
175191,7.46781,48.4832,11.0951,31.9314,7.04625,-0.978659,-1.02631,0.623572,0.127772,-0.978655,-1.02622
175192,12.0945,191.311,42.5475,69.2045,19.3726,1.67553,1.42351,1.31979,1.10221,1.67553,1.42349
175193,9.60398,191.311,30.1849,69.2045,14.3299,1.67553,1.37633,1.31979,1.38333,1.67553,1.3763
175194,7.54974,191.311,11.3165,69.2045,5.37412,1.67553,1.37591,1.31979,1.57209,1.67553,1.37574
175195,4.73419,42.5475,30.1849,19.3726,14.3299,1.42351,1.37633,1.10221,1.38333,1.42349,1.3763
175196,4.79422,42.5475,11.3165,19.3726,5.37412,1.42351,1.37591,1.10221,1.57209,1.42349,1.37574
175197,1.68041,30.1849,11.3165,14.3299,5.37412,1.37633,1.37591,1.38333,1.57209,1.3763,1.37574
175198,12.4549,25.2754,19.6271,14.1307,6.03266,1.18531,1.84835,0.470544,1.68228,1.18529,1.84821
175199,2.82148,25.2754,7.53225,14.1307,4.89815,1.18531,0.995343,0.470544,0.750387,1.18529,0.995166
175200,13.1688,25.2754,11.3832,14.1307,2.70177,1.18531,2.11695,0.470544,-1.40514,1.18529,2.1162
175201,6.91074,19.6271,7.53225,6.03266,4.89815,1.84835,0.995343,1.68228,0.750387,1.84821,0.995166
175202,8.35668,19.6271,11.3832,6.03266,2.70177,1.84835,2.11695,1.68228,-1.40514,1.84821,2.1162
175203,8.23585,7.53225,11.3832,4.89815,2.70177,0.995343,2.11695,0.750387,-1.40514,0.995166,2.1162
175204,9.38042,7.59066,4.85355,5.43603,3.88583,-0.863152,0.691469,1.44472,0.254916,-0.863021,0.691247
175205,11.1734,7.59066,6.4196,5.43603,3.7701,-0.863152,1.12507,1.44472,0.57309,-0.863021,1.12476
175206,17.3724,7.59066,12.0909,5.43603,3.08084,-0.863152,2.04372,1.44472,0.151432,-0.863021,2.04315
175207,2.07696,4.85355,6.4196,3.88583,3.7701,0.691469,1.12507,0.254916,0.57309,0.691247,1.12476
175208,5.07389,4.85355,12.0909,3.88583,3.08084,0.691469,2.04372,0.254916,0.151432,0.691247,2.04315
175209,3.6009,6.4196,12.0909,3.7701,3.08084,1.12507,2.04372,0.57309,0.151432,1.12476,2.04315
175210,9.81408,14.3611,5.61717,5.47784,4.56505,-1.61839,-0.666218,-3.02568,1.23482,-1.61822,-0.666062
175211,9.51628,14.3611,11.9035,5.47784,4.29726,-1.61839,-1.67766,-3.02568,-0.175619,-1.61822,-1.67737
175212,24.1969,14.3611,16.4927,5.47784,2.74474,-1.61839,2.47936,-3.02568,0.286049,-1.61822,2.47863
175213,7.33748,5.61717,11.9035,4.56505,4.29726,-0.666218,-1.67766,1.23482,-0.175619,-0.666062,-1.67737
175214,27.598,5.61717,16.4927,4.56505,2.74474,-0.666218,2.47936,1.23482,0.286049,-0.666062,2.47863
175215,20.7714,11.9035,16.4927,4.29726,2.74474,-1.67766,2.47936,-0.175619,0.286049,-1.67737,2.47863
175216,39.3694,24.2595,15.2665,6.17273,4.51425,2.04521,-1.88893,-2.22194,0.550761,2.04507,-1.88867
175217,9.19317,24.2595,12.6833,6.17273,4.11774,2.04521,1.79063,-2.22194,1.7743,2.04507,1.79032
175218,7.93956,24.2595,17.9888,6.17273,3.00893,2.04521,2.47423,-2.22194,1.81508,2.04507,2.47362
175219,25.8846,15.2665,12.6833,4.51425,4.11774,-1.88893,1.79063,0.550761,1.7743,-1.88867,1.79032
175220,33.1887,15.2665,17.9888,4.51425,3.00893,-1.88893,2.47423,0.550761,1.81508,-1.88867,2.47362
175221,2.44432,12.6833,17.9888,4.11774,3.00893,1.79063,2.47423,1.7743,1.81508,1.79032,2.47362
175222,9.94373,69.4286,18.7874,11.3695,5.82215,-2.49574,-1.83972,1.08745,0.283831,-2.49569,-1.83957
175223,9.96994,69.4286,13.466,11.3695,4.26083,-2.49574,-1.81779,1.08745,0.0212935,-2.49569,-1.8175
175224,18.6524,69.4286,4.80664,11.3695,3.25918,-2.49574,-0.939206,1.08745,-1.7384,-2.49569,-0.93882
