,Pair Mass,Muon 1 Energy,Muon 2 Energy,Muon 1 pT,Muon 2 pT,Muon 1 Eta,Muon 2 Eta,Muon 1 Phi,Muon 2 Phi,Muon 1 Rapidity,Muon 2 Rapidity
102218,9.44924,10.3963,2.96648,5.52766,2.88585,1.24515,-0.233082,2.31909,-1.85886,1.24499,-0.232928
102219,5.27296,3.81624,3.15526,3.81364,3.09668,-0.024389,-0.191262,1.4122,-0.300929,-0.0243796,-0.191152
102220,6.70166,3.81624,2.96648,3.81364,2.88585,-0.024389,-0.233082,1.4122,-1.85886,-0.0243796,-0.232928
102221,4.20989,3.15526,2.96648,3.09668,2.88585,-0.191262,-0.233082,-0.300929,-1.85886,-0.191152,-0.232928
102222,11.1584,12.4571,9.57407,12.2352,9.54385,-0.190002,0.0787955,-2.61318,-1.57334,-0.189995,0.0787907
102223,8.59159,12.4571,7.02591,12.2352,5.4887,-0.190002,0.731791,-2.61318,-2.19059,-0.189995,0.731675
102224,3.18402,12.4571,5.28726,12.2352,5.28394,-0.190002,0.0293169,-2.61318,-2.28298,-0.189995,0.029311
102225,6.56899,9.57407,7.02591,9.54385,5.4887,0.0787955,0.731791,-1.57334,-2.19059,0.0787907,0.731675
102226,4.95946,9.57407,5.28726,9.54385,5.28394,0.0787955,0.0293169,-1.57334,-2.28298,0.0787907,0.029311
102227,3.91213,7.02591,5.28726,5.4887,5.28394,0.731791,0.0293169,-2.19059,-2.28298,0.731675,0.029311
102228,12.4323,90.5052,70.6975,19.2863,19.1887,-2.22761,-1.97829,-0.811041,-1.42162,-2.22759,-1.97827
102229,69.132,90.5052,12.963,19.2863,3.78354,-2.22761,1.90254,-0.811041,2.26107,-2.22759,1.90216
102230,9.46972,90.5052,5.85779,19.2863,2.867,-2.22761,-1.34135,-0.811041,-1.74452,-2.22759,-1.34076
102231,60.597,70.6975,12.963,19.1887,3.78354,-1.97829,1.90254,-1.42162,2.26107,-1.97827,1.90216
102232,5.38176,70.6975,5.85779,19.1887,2.867,-1.97829,-1.34135,-1.42162,-1.74452,-1.97827,-1.34076
102233,17.0447,12.963,5.85779,3.78354,2.867,1.90254,-1.34135,2.26107,-1.74452,1.90216,-1.34076
102234,9.7619,12.147,11.7503,6.38649,4.08495,-1.25838,-1.71799,2.59859,0.280797,-1.25826,-1.71768
102235,9.98841,12.147,16.4069,6.38649,3.02415,-1.25838,-2.37559,2.59859,0.253115,-1.25826,-2.37499
102236,8.77048,12.147,2.7833,6.38649,2.69723,-1.25838,-0.249019,2.59859,0.267914,-1.25826,-0.248832
102237,2.48956,11.7503,16.4069,4.08495,3.02415,-1.71799,-2.37559,0.280797,0.253115,-1.71768,-2.37499
102238,5.40285,11.7503,2.7833,4.08495,2.69723,-1.71799,-0.249019,0.280797,0.267914,-1.71768,-0.248832
102239,7.59232,16.4069,2.7833,3.02415,2.69723,-2.37559,-0.249019,0.253115,0.267914,-2.37499,-0.248832
102240,12.8155,69.7444,12.6223,29.7284,8.80431,1.49701,0.900498,-2.59541,-2.09035,1.497,0.900446
102241,4.85924,69.7444,6.88663,29.7284,4.13256,1.49701,1.09829,-2.59541,-2.43516,1.497,1.09803
102242,9.86095,69.7444,6.00507,29.7284,3.62001,1.49701,1.09254,-2.59541,2.80705,1.497,1.0922
102243,2.41141,12.6223,6.88663,8.80431,4.13256,0.900498,1.09829,-2.09035,-2.43516,0.900446,1.09803
102244,7.28177,12.6223,6.00507,8.80431,3.62001,0.900498,1.09254,-2.09035,2.80705,0.900446,1.0922
102245,3.85421,6.88663,6.00507,4.13256,3.62001,1.09829,1.09254,-2.43516,2.80705,1.09803,1.0922
102246,5.9428,45.5022,10.9652,9.858,4.95665,2.21067,1.43158,0.75146,1.06007,2.21062,1.43138
102247,5.97181,45.5022,7.8527,9.858,3.47479,2.21067,1.45537,0.75146,0.0624704,2.21062,1.45496
102248,28.1084,45.5022,8.56974,9.858,3.20556,2.21067,-1.63944,0.75146,0.0599146,2.21062,-1.63894
102249,3.94677,10.9652,7.8527,4.95665,3.47479,1.43158,1.45537,1.06007,0.0624704,1.43138,1.45496
102250,31.3879,10.9652,8.56974,4.95665,3.20556,1.43158,-1.63944,1.06007,0.0599146,1.43138,-1.63894
102251,15.187,7.8527,8.56974,3.47479,3.20556,1.45537,-1.63944,0.0624704,0.0599146,1.45496,-1.63894
102252,2.56882,15.9993,9.15155,12.7585,7.6521,-0.698438,-0.616106,0.287094,0.532914,-0.698418,-0.616054
102253,4.93408,15.9993,13.5618,12.7585,7.57553,-0.698438,-1.1863,0.287094,0.354146,-0.698418,-1.18622
102254,11.781,15.9993,5.4795,12.7585,4.55131,-0.698438,-0.627934,0.287094,2.04479,-0.698418,-0.627784
102255,4.62157,9.15155,13.5618,7.6521,7.57553,-0.616106,-1.1863,0.532914,0.354146,-0.616054,-1.18622
102256,8.06897,9.15155,5.4795,7.6521,4.55131,-0.616106,-0.627934,0.532914,2.04479,-0.616054,-0.627784
102257,9.42778,13.5618,5.4795,7.57553,4.55131,-1.1863,-0.627934,0.354146,2.04479,-1.18622,-0.627784
102258,9.78045,41.5931,17.0733,6.98793,6.96,2.46976,1.54606,0.88271,-0.137192,2.46965,1.54595
102259,9.30311,41.5931,15.8663,6.98793,4.82454,2.46976,1.85965,0.88271,2.48483,2.46965,1.85942
102260,34.0387,41.5931,6.91097,6.98793,3.27913,2.46976,-1.37681,0.88271,-2.1897,2.46965,-1.37636
102261,11.3875,17.0733,15.8663,6.96,4.82454,1.54606,1.85965,-0.137192,2.48483,1.54595,1.85942
102262,20.845,17.0733,6.91097,6.96,3.27913,1.54606,-1.37681,-0.137192,-2.1897,1.54595,-1.37636
102263,20.2301,15.8663,6.91097,4.82454,3.27913,1.85965,-1.37681,2.48483,-2.1897,1.85942,-1.37636
102264,10.879,71.6157,16.2027,12.5249,6.01306,-2.429,-1.64801,-0.488873,0.303386,-2.42897,-1.64787
102265,36.1078,71.6157,13.9094,12.5249,5.7442,-2.429,1.53183,-0.488873,-2.16487,-2.42897,1.53168
102266,14.6303,71.6157,8.87601,12.5249,2.70721,-2.429,-1.85639,-0.488873,-2.78597,-2.42897,-1.85567
102267,29.6993,16.2027,13.9094,6.01306,5.7442,-1.64801,1.53183,0.303386,-2.16487,-1.64787,1.53168
102268,8.30504,16.2027,8.87601,6.01306,2.70721,-1.64801,-1.85639,0.303386,-2.78597,-1.64787,-1.85567
102269,26.698,13.9094,8.87601,5.7442,2.70721,1.53183,-1.85639,-2.16487,-2.78597,1.53168,-1.85567
102270,11.0578,61.749,42.093,52.5403,36.5575,-0.583737,-0.543583,-1.45795,-1.70832,-0.583736,-0.543581
102271,9.32746,61.749,37.1584,52.5403,30.8492,-0.583737,-0.629127,-1.45795,-1.68682,-0.583736,-0.629124
102272,4.09555,61.749,30.3242,52.5403,24.2019,-0.583737,-0.697076,-1.45795,-1.48047,-0.583736,-0.697071
102273,2.99207,42.093,37.1584,36.5575,30.8492,-0.543583,-0.629127,-1.70832,-1.68682,-0.543581,-0.629124
102274,8.19344,42.093,30.3242,36.5575,24.2019,-0.543583,-0.697076,-1.70832,-1.48047,-0.543581,-0.697071
102275,5.93893,37.1584,30.3242,30.8492,24.2019,-0.629127,-0.697076,-1.68682,-1.48047,-0.629124,-0.697071
102276,36.8084,12.5286,30.7652,8.22408,8.11909,0.983019,-2.00742,-0.448875,-1.72853,0.982957,-2.00734
102277,26.1603,12.5286,13.9668,8.22408,6.9161,0.983019,-1.32809,-0.448875,-3.02802,0.982957,-1.32798
102278,20.571,12.5286,9.10745,8.22408,3.08271,0.983019,-1.7464,-0.448875,0.27527,0.982957,-1.74585
102279,10.6536,30.7652,13.9668,8.11909,6.9161,-2.00742,-1.32809,-1.72853,-3.02802,-2.00734,-1.32798
102280,8.30385,30.7652,9.10745,8.11909,3.08271,-2.00742,-1.7464,-1.72853,0.27527,-2.00734,-1.74585
102281,9.70218,13.9668,9.10745,6.9161,3.08271,-1.32809,-1.7464,-3.02802,0.27527,-1.32798,-1.74585
102282,9.06764,253.957,122.014,52.5345,25.7395,-2.25797,-2.23794,3.06103,2.81751,-2.25796,-2.23793
102283,4.61864,253.957,57.292,52.5345,13.5847,-2.25797,-2.118,3.06103,-3.10946,-2.25796,-2.11797
102284,101.239,253.957,12.5416,52.5345,8.62079,-2.25797,0.920812,3.06103,2.86865,-2.25796,0.920757
102285,6.92271,122.014,57.292,25.7395,13.5847,-2.23794,-2.118,2.81751,-3.10946,-2.23793,-2.11797
102286,71.9245,122.014,12.5416,25.7395,8.62079,-2.23794,0.920812,2.81751,2.86865,-2.23793,0.920757
102287,45.9637,57.292,12.5416,13.5847,8.62079,-2.118,0.920812,-3.10946,2.86865,-2.11797,0.920757
102288,1.35958,13.7363,10.1674,7.8948,6.71006,1.15173,0.975866,2.24117,2.18771,1.15165,0.975773
102289,9.31409,13.7363,3.14213,7.8948,3.07669,1.15173,0.203078,2.24117,0.357448,1.15165,0.20296
102290,7.98064,13.7363,8.39973,7.8948,2.80956,1.15173,1.75901,2.24117,-2.20887,1.15165,1.75835
102291,8.11412,10.1674,3.14213,6.71006,3.07669,0.975866,0.203078,2.18771,0.357448,0.975773,0.20296
102292,7.8863,10.1674,8.39973,6.71006,2.80956,0.975866,1.75901,2.18771,-2.20887,0.975773,1.75835
102293,7.56651,3.14213,8.39973,3.07669,2.80956,0.203078,1.75901,0.357448,-2.20887,0.20296,1.75835
102294,12.559,59.5045,14.5437,11.3535,3.54177,2.34044,2.09048,1.68988,-1.02933,2.3404,2.09005
102295,8.77623,59.5045,18.1642,11.3535,3.26035,2.34044,2.40259,1.68988,-0.0613148,2.3404,2.40207
102296,10.6577,59.5045,9.48728,11.3535,2.69919,2.34044,1.9292,1.68988,-1.75011,2.3404,1.92847
102297,3.18506,14.5437,18.1642,3.54177,3.26035,2.09048,2.40259,-1.02933,-0.0613148,2.09005,2.40207
102298,2.21839,14.5437,9.48728,3.54177,2.69919,2.09048,1.9292,-1.02933,-1.75011,2.09005,1.92847
102299,4.35439,18.1642,9.48728,3.26035,2.69919,2.40259,1.9292,-0.0613148,-1.75011,2.40207,1.92847
102300,9.55837,13.8054,7.0364,13.4228,2.83665,-0.23809,-1.55814,2.74296,-2.92958,-0.238083,-1.55751
102301,23.231,13.8054,14.6599,13.4228,2.72409,-0.23809,2.36736,2.74296,0.639085,-0.238083,2.36662
102302,21.7879,13.8054,10.7853,13.4228,2.47318,-0.23809,2.15236,2.74296,-0.218337,-0.238083,2.15147
102303,20.3791,7.0364,14.6599,2.83665,2.72409,-1.55814,2.36736,-2.92958,0.639085,-1.55751,2.36662
102304,17.5099,7.0364,10.7853,2.83665,2.47318,-1.55814,2.15236,-2.92958,-0.218337,-1.55751,2.15147
102305,1.87832,14.6599,10.7853,2.72409,2.47318,2.36736,2.15236,0.639085,-0.218337,2.36662,2.15147
102306,5.27062,58.5869,25.0369,18.1015,8.7889,1.84289,1.70766,1.34531,1.74104,1.84288,1.70759
102307,7.58413,58.5869,18.6897,18.1015,7.75922,1.84289,1.52605,1.34531,0.778435,1.84288,1.52596
102308,9.17189,58.5869,9.21797,18.1015,6.03014,1.84289,0.987532,1.34531,1.43796,1.84288,0.987416
102309,7.8733,25.0369,18.6897,8.7889,7.75922,1.70766,1.52605,1.74104,0.778435,1.70759,1.52596
102310,5.84145,25.0369,9.21797,8.7889,6.03014,1.70766,0.987532,1.74104,1.43796,1.70759,0.987416
102311,5.78271,18.6897,9.21797,7.75922,6.03014,1.52605,0.987532,0.778435,1.43796,1.52596,0.987416
102312,8.62066,103.25,40.5358,33.6132,16.5948,-1.78776,-1.54143,-0.751389,-0.491052,-1.78776,-1.54141
102313,9.58176,103.25,19.9456,33.6132,10.2647,-1.78776,-1.28346,-0.751389,-0.682305,-1.78776,-1.28342
102314,107.83,103.25,15.5406,33.6132,2.55958,-1.78776,2.48989,-0.751389,1.00696,-1.78776,2.48905
102315,4.16852,40.5358,19.9456,16.5948,10.2647,-1.54143,-1.28346,-0.491052,-0.682305,-1.54141,-1.28342
102316,87.8145,40.5358,15.5406,16.5948,2.55958,-1.54143,2.48989,-0.491052,1.00696,-1.54141,2.48905
102317,60.0798,19.9456,15.5406,10.2647,2.55958,-1.28346,2.48989,-0.682305,1.00696,-1.28342,2.48905
102318,9.57732,52.6943,14.4158,51.6173,14.3071,-0.203913,0.122994,1.49969,1.61435,-0.203913,0.122991
102319,12.8717,52.6943,12.7314,51.6173,12.4619,-0.203913,0.207446,1.49969,1.78811,-0.203913,0.207439
102320,28.6202,52.6943,10.6373,51.6173,2.50784,-0.203913,-2.12385,1.49969,-3.13379,-0.203913,-2.12299
102321,2.59552,14.4158,12.7314,14.3071,12.4619,0.122994,0.207446,1.61435,1.78811,0.122991,0.207439
102322,19.3522,14.4158,10.6373,14.3071,2.50784,0.122994,-2.12385,1.61435,-3.13379,0.122991,-2.12299
102323,16.5515,12.7314,10.6373,12.4619,2.50784,0.207446,-2.12385,1.78811,-3.13379,0.207439,-2.12299
102324,9.74145,5.76434,7.06158,5.25453,4.82832,-0.436613,-0.927978,-0.244773,2.14497,-0.43653,-0.927803
102325,14.6105,5.76434,18.5094,5.25453,3.81538,-0.436613,2.26157,-0.244773,-1.36642,-0.43653,2.2612
102326,21.6299,5.76434,17.3132,5.25453,3.63311,-0.436613,2.24331,-0.244773,-2.94191,-0.43653,2.2429
102327,19.2584,7.06158,18.5094,4.82832,3.81538,-0.927978,2.26157,2.14497,-1.36642,-0.927803,2.2612
102328,26.1069,7.06158,17.3132,4.82832,3.63311,-0.927978,2.24331,2.14497,-2.94191,-0.927803,2.2429
102329,5.04395,18.5094,17.3132,3.81538,3.63311,2.26157,2.24331,-1.36642,-2.94191,2.2612,2.2429
102330,6.50196,12.2975,8.65793,12.0978,8.64151,0.18128,-0.0604078,-0.856007,-1.4489,0.181273,-0.0604033
102331,10.3946,12.2975,9.6401,12.0978,6.92676,0.18128,-0.858425,-0.856007,-0.515106,0.181273,-0.858344
102332,7.97605,12.2975,5.34415,12.0978,3.61551,0.18128,-0.942323,-0.856007,-1.06601,0.181273,-0.942008
102333,9.43706,8.65793,9.6401,8.64151,6.92676,-0.0604078,-0.858425,-1.4489,-0.515106,-0.0604033,-0.858344
102334,5.57639,8.65793,5.34415,8.64151,3.61551,-0.0604078,-0.942323,-1.4489,-1.06601,-0.0604033,-0.942008
102335,2.76142,9.6401,5.34415,6.92676,3.61551,-0.858425,-0.942323,-0.515106,-1.06601,-0.858344,-0.942008
102336,5.93283,59.519,36.0467,43.1172,28.5643,0.846715,0.708867,-2.64306,-2.74222,0.846713,0.708863
102337,5.70278,59.519,29.9173,43.1172,22.4225,0.846715,0.796399,-2.64306,-2.46633,0.846713,0.796392
102338,7.75941,59.519,33.4096,43.1172,21.2077,0.846715,1.02697,-2.64306,-2.82481,0.846713,1.02696
102339,7.25643,36.0467,29.9173,28.5643,22.4225,0.708867,0.796399,-2.74222,-2.46633,0.708863,0.796392
102340,8.12004,36.0467,33.4096,28.5643,21.2077,0.708867,1.02697,-2.74222,-2.82481,0.708863,1.02696
102341,9.26424,29.9173,33.4096,22.4225,21.2077,0.796399,1.02697,-2.46633,-2.82481,0.796392,1.02696
102342,5.10131,20.078,4.124,19.5229,4.11703,0.237837,0.0522208,1.97149,2.51554,0.237834,0.0522036
102343,16.8768,20.078,6.20234,19.5229,4.03884,0.237837,0.993482,1.97149,-1.89069,0.237834,0.993223
102344,23.8348,20.078,7.31263,19.5229,2.8967,0.237837,-1.5773,1.97149,-0.965854,0.237834,-1.57669
102345,8.12401,4.124,6.20234,4.11703,4.03884,0.0522208,0.993482,2.51554,-1.89069,0.0522036,0.993223
102346,7.2654,4.124,7.31263,4.11703,2.8967,0.0522208,-1.5773,2.51554,-0.965854,0.0522036,-1.57669
102347,12.6002,6.20234,7.31263,4.03884,2.8967,0.993482,-1.5773,-1.89069,-0.965854,0.993223,-1.57669
102348,14.4658,290.793,148.969,124.729,54.7842,-1.49008,-1.65781,1.59939,1.63114,-1.49008,-1.65781
102349,3.09399,290.793,23.5157,124.729,10.5373,-1.49008,-1.44142,1.59939,1.66916,-1.49008,-1.44137
102350,53.1793,290.793,8.15045,124.729,6.13738,-1.49008,-0.789166,1.59939,-1.45886,-1.49008,-0.789068
102351,5.38322,148.969,23.5157,54.7842,10.5373,-1.65781,-1.44142,1.63114,1.66916,-1.65781,-1.44137
102352,38.1921,148.969,8.15045,54.7842,6.13738,-1.65781,-0.789166,1.63114,-1.45886,-1.65781,-0.789068
102353,16.9016,23.5157,8.15045,10.5373,6.13738,-1.44142,-0.789166,1.66916,-1.45886,-1.44137,-0.789068
102354,9.6115,18.5815,16.8409,18.1605,16.3286,0.214853,0.249769,-1.16383,-1.7269,0.214849,0.249764
102355,12.1408,18.5815,9.39693,18.1605,9.3396,0.214853,0.110166,-1.16383,-2.13792,0.214849,0.110159
102356,37.4359,18.5815,27.2402,18.1605,4.8888,0.214853,-2.40273,-1.16383,2.97378,0.214849,-2.4025
102357,5.25317,16.8409,9.39693,16.3286,9.3396,0.249769,0.110166,-1.7269,-2.13792,0.249764,0.110159
102358,33.5526,16.8409,27.2402,16.3286,4.8888,0.249769,-2.40273,-1.7269,2.97378,0.249764,-2.4025
102359,21.7515,9.39693,27.2402,9.3396,4.8888,0.110166,-2.40273,-2.13792,2.97378,0.110159,-2.4025
102360,2.52169,6.32476,4.11985,5.27445,3.89004,-0.620799,-0.341061,1.98567,1.49027,-0.620688,-0.34094
102361,0.564944,6.32476,3.86523,5.27445,3.36391,-0.620799,-0.538625,1.98567,1.88787,-0.620688,-0.538383
102362,17.8737,6.32476,16.6438,5.27445,2.74802,-0.620799,2.4874,1.98567,0.0832102,-0.620688,2.48667
102363,1.61062,4.11985,3.86523,3.89004,3.36391,-0.341061,-0.538625,1.49027,1.88787,-0.34094,-0.538383
102364,13.3241,4.11985,16.6438,3.89004,2.74802,-0.341061,2.4874,1.49027,0.0832102,-0.34094,2.48667
102365,13.9016,3.86523,16.6438,3.36391,2.74802,-0.538625,2.4874,1.88787,0.0832102,-0.538383,2.48667
102366,9.39811,5.1792,4.26712,3.42966,3.12238,0.971144,-0.831639,2.95032,-0.121548,0.970789,-0.831249
102367,4.1063,5.1792,7.64975,3.42966,3.04275,0.971144,1.57283,2.95032,1.77661,0.970789,1.57227
102368,5.17656,5.1792,10.2117,3.42966,2.59836,0.971144,2.04515,2.95032,-1.86262,0.970789,2.04436
102369,10.5836,4.26712,7.64975,3.12238,3.04275,-0.831639,1.57283,-0.121548,1.77661,-0.831249,1.57227
102370,11.9464,4.26712,10.2117,3.12238,2.59836,-0.831639,2.04515,-0.121548,-1.86262,-0.831249,2.04436
102371,5.53609,7.64975,10.2117,3.04275,2.59836,1.57283,2.04515,1.77661,-1.86262,1.57227,2.04436
102372,9.40834,15.5187,15.9254,12.6926,11.9226,0.655472,0.798047,2.54964,1.76713,0.655452,0.798021
102373,11.4109,15.5187,6.56591,12.6926,5.51264,0.655472,0.608484,2.54964,1.04783,0.655452,0.608384
102374,15.4717,15.5187,13.5397,12.6926,3.03004,0.655472,2.1774,2.54964,-1.29328,0.655452,2.17681
102375,5.81137,15.9254,6.56591,11.9226,5.51264,0.798047,0.608484,1.76713,1.04783,0.798021,0.608384
102376,14.732,15.9254,13.5397,11.9226,3.03004,0.798047,2.1774,1.76713,-1.29328,0.798021,2.17681
102377,10.4229,6.56591,13.5397,5.51264,3.03004,0.608484,2.1774,1.04783,-1.29328,0.608384,2.17681
102378,7.48236,29.6514,7.96538,4.86868,4.73194,2.49302,1.1109,-1.78852,-2.35667,2.49278,1.1107
102379,21.6392,29.6514,4.57972,4.86868,4.24314,2.49302,-0.39501,-1.78852,-2.06267,2.49278,-0.394893
102380,11.9974,29.6514,3.97167,4.86868,3.10292,2.49302,0.731292,-1.78852,0.167435,2.49278,0.73093
102381,7.63012,7.96538,4.57972,4.73194,4.24314,1.1109,-0.39501,-2.35667,-2.06267,1.1107,-0.394893
102382,7.54773,7.96538,3.97167,4.73194,3.10292,1.1109,0.731292,-2.35667,0.167435,1.1107,0.73093
102383,7.82908,4.57972,3.97167,4.24314,3.10292,-0.39501,0.731292,-2.06267,0.167435,-0.394893,0.73093
102384,13.1917,42.9688,19.4477,9.61489,4.84185,-2.17755,-2.06769,-1.75219,0.938185,-2.17749,-2.06746
102385,2.99877,42.9688,24.6824,9.61489,4.47404,-2.17755,-2.39262,-1.75219,-2.13417,-2.17749,-2.39234
102386,9.19831,42.9688,12.8909,9.61489,2.45818,-2.17755,-2.341,-1.75219,0.263619,-2.17749,-2.34009
102387,9.53731,19.4477,24.6824,4.84185,4.47404,-2.06769,-2.39262,0.938185,-2.13417,-2.06746,-2.39234
102388,2.45734,19.4477,12.8909,4.84185,2.45818,-2.06769,-2.341,0.938185,0.263619,-2.06746,-2.34009
102389,7.29407,24.6824,12.8909,4.47404,2.45818,-2.39262,-2.341,-2.13417,0.263619,-2.39234,-2.34009
102390,9.35132,5.76175,5.41778,5.66407,5.31977,-0.184541,-0.190656,1.29245,-2.96191,-0.184509,-0.190618
102391,10.5353,5.76175,8.19315,5.66407,4.01387,-0.184541,-1.34033,1.29245,-0.961491,-0.184509,-1.34003
102392,11.409,5.76175,11.5813,5.66407,2.83426,-0.184541,-2.08539,1.29245,-0.895189,-0.184509,-2.08472
102393,9.72649,5.41778,8.19315,5.31977,4.01387,-0.190656,-1.34033,-2.96191,-0.961491,-0.190618,-1.34003
102394,10.8972,5.41778,11.5813,5.31977,2.83426,-0.190656,-2.08539,-2.96191,-0.895189,-0.190618,-2.08472
102395,2.63454,8.19315,11.5813,4.01387,2.83426,-1.34033,-2.08539,-0.961491,-0.895189,-1.34003,-2.08472
102396,11.3726,11.4883,7.40649,9.14231,4.3696,0.701819,1.11946,-0.25186,1.88911,0.701779,1.11923
102397,7.86174,11.4883,4.56141,9.14231,4.28264,0.701819,0.358103,-0.25186,-1.55573,0.701779,0.357998
102398,19.8339,11.4883,8.86949,9.14231,4.00745,0.701819,-1.43207,-0.25186,-2.51934,0.701779,-1.43176
102399,9.20294,7.40649,4.56141,4.3696,4.28264,1.11946,0.358103,1.88911,-1.55573,1.11923,0.357998
102400,16.13,7.40649,8.86949,4.3696,4.00745,1.11946,-1.43207,1.88911,-2.51934,1.11923,-1.43176
102401,10.4394,4.56141,8.86949,4.28264,4.00745,0.358103,-1.43207,-1.55573,-2.51934,0.357998,-1.43176
102402,12.1295,128.757,115.674,46.0657,33.5732,1.68735,1.90844,-3.05089,3.03153,1.68735,1.90843
102403,7.26166,128.757,19.5945,46.0657,6.57489,1.68735,1.75571,-3.05089,-2.62763,1.68735,1.75559
102404,64.5557,128.757,7.64348,46.0657,3.54901,1.68735,-1.40136,-3.05089,0.789907,1.68735,-1.40097
102405,9.39741,115.674,19.5945,33.5732,6.57489,1.90844,1.75571,3.03153,-2.62763,1.90843,1.75559
102406,62.612,115.674,7.64348,33.5732,3.54901,1.90844,-1.40136,3.03153,0.789907,1.90843,-1.40097
102407,25.0808,19.5945,7.64348,6.57489,3.54901,1.75571,-1.40136,-2.62763,0.789907,1.75559,-1.40097
102408,5.19494,18.5453,21.6305,5.67322,5.44577,1.85333,2.05616,-0.323143,0.628826,1.85316,2.05598
102409,9.49836,18.5453,4.85275,5.67322,3.4649,1.85333,0.867235,-0.323143,2.37618,1.85316,0.86691
102410,7.67491,18.5453,7.37068,5.67322,2.95953,1.85333,1.56253,-0.323143,-2.7159,1.85316,1.56194
102411,8.68032,21.6305,4.85275,5.44577,3.4649,2.05616,0.867235,0.628826,2.37618,2.05598,0.86691
102412,8.49057,21.6305,7.37068,5.44577,2.95953,2.05616,1.56253,0.628826,-2.7159,2.05598,1.56194
102413,4.28398,4.85275,7.37068,3.4649,2.95953,0.867235,1.56253,2.37618,-2.7159,0.86691,1.56194
102414,9.66882,13.1518,9.52468,7.58374,4.42639,1.1477,1.4004,-1.88364,2.4817,1.14762,1.40015
102415,5.61471,13.1518,5.53893,7.58374,4.0941,1.1477,0.816925,-1.88364,-0.895451,1.14762,0.8167
102416,7.56183,13.1518,11.5059,7.58374,2.74809,1.1477,2.11049,-1.88364,-0.403389,1.14762,2.10977
102417,8.83873,9.52468,5.53893,4.42639,4.0941,1.4004,0.816925,2.4817,-0.895451,1.40015,0.8167
102418,7.26264,9.52468,11.5059,4.42639,2.74809,1.4004,2.11049,2.4817,-0.403389,1.40015,2.10977
102419,4.83068,5.53893,11.5059,4.0941,2.74809,0.816925,2.11049,-0.895451,-0.403389,0.8167,2.10977
102420,2.21455,15.1617,6.24963,15.0661,6.20562,-0.112403,-0.117823,1.78402,2.01127,-0.1124,-0.117806
102421,22.1066,15.1617,12.5995,15.0661,5.40137,-0.112403,-1.49063,1.78402,-1.79041,-0.1124,-1.49046
102422,11.0062,15.1617,3.25383,15.0661,3.1575,-0.112403,0.244196,1.78402,-2.62501,-0.1124,0.244062
102423,13.9587,6.24963,12.5995,6.20562,5.40137,-0.117823,-1.49063,2.01127,-1.79041,-0.117806,-1.49046
102424,6.49431,6.24963,3.25383,6.20562,3.1575,-0.117823,0.244196,2.01127,-2.62501,-0.117806,0.244062
102425,8.45534,12.5995,3.25383,5.40137,3.1575,-1.49063,0.244196,-1.79041,-2.62501,-1.49046,0.244062
102426,9.92734,37.6513,15.6042,15.02,9.974,-1.56973,-1.01798,2.83969,2.23518,-1.56971,-1.01793
102427,9.20772,37.6513,9.23653,15.02,5.75048,-1.56973,-1.05185,2.83969,-2.56792,-1.56971,-1.05172
102428,3.39339,37.6513,6.32614,15.02,3.62605,-1.56973,-1.1549,2.83969,3.03502,-1.56971,-1.15455
102429,10.1946,15.6042,9.23653,9.974,5.75048,-1.01798,-1.05185,2.23518,-2.56792,-1.01793,-1.05172
102430,4.75882,15.6042,6.32614,9.974,3.62605,-1.01798,-1.1549,2.23518,3.03502,-1.01793,-1.15455
102431,3.08901,9.23653,6.32614,5.75048,3.62605,-1.05185,-1.1549,-2.56792,3.03502,-1.05172,-1.15455
102432,13.115,35.0905,7.66075,6.59791,4.42031,2.35536,1.14683,-0.0514958,-2.98472,2.35524,1.14659
102433,9.11026,35.0905,8.9715,6.59791,3.65258,2.35536,1.54741,-0.0514958,1.84845,2.35524,1.54703
102434,7.40789,35.0905,8.17454,6.59791,2.96026,2.35536,1.67428,-0.0514958,1.68189,2.35524,1.67369
102435,5.54406,7.66075,8.9715,4.42031,3.65258,1.14683,1.54741,-2.98472,1.84845,1.14659,1.54703
102436,5.67191,7.66075,8.17454,4.42031,2.96026,1.14683,1.67428,-2.98472,1.68189,1.14659,1.67369
102437,0.67684,8.9715,8.17454,3.65258,2.96026,1.54741,1.67428,1.84845,1.68189,1.54703,1.67369
102438,9.31632,223.251,58.3086,63.0769,13.2053,-1.93651,-2.1652,2.07629,1.84019,-1.93651,-2.16517
102439,10.516,223.251,8.01649,63.0769,3.70262,-1.93651,-1.40732,2.07629,1.67162,-1.93651,-1.40696
102440,22.1,223.251,13.7844,63.0769,2.98793,-1.93651,-2.21012,2.07629,-2.43613,-1.93651,-2.20951
102441,5.51755,58.3086,8.01649,13.2053,3.70262,-2.1652,-1.40732,1.84019,1.67162,-2.16517,-1.40696
102442,12.6082,58.3086,13.7844,13.2053,2.98793,-2.1652,-2.21012,1.84019,-2.43613,-2.16517,-2.20951
102443,6.7968,8.01649,13.7844,3.70262,2.98793,-1.40732,-2.21012,1.67162,-2.43613,-1.40696,-2.20951
102444,1.98924,16.8339,14.7416,16.1542,14.5252,0.289019,0.172262,-2.25126,-2.30668,0.289013,0.172257
102445,9.43358,16.8339,11.5463,16.1542,10.7245,0.289019,0.388925,-2.25126,-2.9744,0.289013,0.388907
